Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Amartey, Joel",8,4.0,2.0,10,2.0,3.0,,1,,2.0,,4.0,1.0,3.0,,5.0,4,2.0,2.0,2.0,,,72.0
26,"Bice, Riley",10,7.0,1.0,11,,,,2,5.0,2.0,,2.0,1.0,1.0,,4.0,8,,,2.0,1.0,,79.0
22,"Blakey, Nick",9,1.0,4.0,13,,,,2,5.0,1.0,,1.0,,,,3.0,7,,,7.0,,,83.0
16,"Campbell, Braeden",10,1.0,5.0,15,1.0,,,6,1.0,4.0,,1.0,2.0,1.0,,8.0,9,,,1.0,,1.0,78.0
33,"Cleary, Caiden",2,,12.0,14,,,,2,,,1.0,1.0,1.0,1.0,,8.0,6,,,,,1.0,84.0
13 ↑,"Florent, Oliver",6,2.0,5.0,11,,1.0,,5,2.0,3.0,,4.0,1.0,2.0,,5.0,6,,,1.0,,,43.0
10 ↓,"Francis, Aaron",3,1.0,,3,,,,2,1.0,,,3.0,,2.0,,,1,,,1.0,,,37.0
4,"Grundy, Brodie",5,1.0,14.0,19,1.0,,47.0,3,1.0,4.0,8.0,3.0,3.0,1.0,,12.0,7,,,6.0,1.0,,80.0
29,"Hamling, Joel",1,,2.0,3,1.0,,,2,,1.0,,1.0,,,,1.0,3,,,7.0,,,100.0
9,"Hayward, Will",5,3.0,13.0,18,1.0,,,3,,2.0,,2.0,1.0,1.0,,8.0,10,,1.0,1.0,,,90.0
5,"Heeney, Isaac",21,2.0,17.0,38,2.0,5.0,,1,2.0,5.0,9.0,4.0,1.0,1.0,3.0,18.0,16,,1.0,,,,86.0
17,"Jordon, James",7,,7.0,14,,1.0,,5,1.0,2.0,3.0,,2.0,,,9.0,4,,,2.0,,,87.0
19,"Ladhams, Peter",6,2.0,4.0,10,,1.0,5.0,1,,1.0,2.0,3.0,2.0,1.0,,6.0,4,1.0,1.0,1.0,,1.0,53.0
44,"Lloyd, Jake",15,8.0,8.0,23,,,,2,3.0,3.0,2.0,3.0,,1.0,,7.0,17,,,5.0,,,88.0
30,"McCartin, Tom",10,5.0,4.0,14,,,,2,5.0,,,2.0,4.0,1.0,,6.0,7,1.0,,3.0,,,94.0
27,"McInerney, Justin",12,5.0,12.0,24,1.0,,,2,2.0,4.0,3.0,3.0,,,,5.0,19,,1.0,2.0,,,81.0
24,"Rampe, Dane",6,,2.0,8,,,,1,2.0,1.0,,1.0,,1.0,,2.0,3,,,5.0,,,91.0
34,"Roberts, Matt",13,4.0,7.0,20,,,,2,5.0,2.0,1.0,4.0,,,,7.0,11,,,4.0,1.0,,87.0
8,"Rowbottom, James",10,1.0,9.0,19,,,,6,1.0,3.0,5.0,3.0,,1.0,,11.0,8,,,1.0,,,77.0
12,"Sheldrick, Angus",13,,8.0,21,,,,7,2.0,7.0,4.0,4.0,,,,8.0,10,,,1.0,,1.0,60.0
1,"Warner, Chad",22,4.0,8.0,30,2.0,,,3,2.0,4.0,4.0,6.0,1.0,1.0,2.0,10.0,19,,,,1.0,2.0,87.0
37,"Warner, Corey",3,,10.0,13,,,,1,,1.0,1.0,5.0,,2.0,,6.0,7,,,1.0,,,74.0
15,"Wicks, Sam",15,3.0,5.0,20,,1.0,,6,3.0,1.0,2.0,6.0,2.0,1.0,,9.0,10,,,2.0,,,89.0
Totals,Totals,212,54.0,159.0,371,11.0,12.0,52.0,67,43.0,53.0,45.0,66.0,22.0,22.0,5.0,158.0,196,4.0,6.0,55.0,4.0,6.0,
Opposition,Opposition,218,70.0,140.0,358,9.0,8.0,28.0,71,42.0,54.0,36.0,70.0,22.0,22.0,1.0,147.0,198,6.0,10.0,57.0,5.0,7.0,
