Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Adams, Taylor",16,5.0,10.0,26,1.0,1.0,,9.0,3.0,3.0,6.0,4.0,3.0,1.0,,13.0,13,,1.0,2.0,,,78.0
50,"Brogan, Dean",8,,4.0,12,,1.0,16.0,4.0,2.0,4.0,5.0,3.0,7.0,3.0,,9.0,3,,,1.0,,,83.0
47,"Bruce, Josh",7,4.0,2.0,9,,,,,3.0,,,1.0,,1.0,,1.0,8,,,5.0,,,93.0
14,"Bugg, Tomas",5,2.0,2.0,7,1.0,,,4.0,1.0,,,2.0,3.0,1.0,,2.0,5,,,4.0,,,86.0
18,"Cameron, Jeremy",8,4.0,3.0,11,4.0,,,,,4.0,,4.0,2.0,2.0,,5.0,6,,2.0,2.0,,1.0,88.0
3,"Coniglio, Stephen",9,3.0,19.0,28,,,1.0,4.0,3.0,,5.0,4.0,2.0,1.0,,14.0,13,,,,,,83.0
35,"Corr, Aidan",1,,5.0,6,,,,4.0,,,,3.0,,3.0,,3.0,3,,,2.0,,,88.0
26,"Giles, Jonathan",6,2.0,2.0,8,,,20.0,,1.0,1.0,1.0,7.0,2.0,4.0,,2.0,5,,,,,,89.0
38,"Gilham, Stephen",9,2.0,4.0,13,,,,1.0,2.0,,1.0,2.0,1.0,,,2.0,8,,,5.0,,,92.0
15,"Golds, Tim",5,3.0,4.0,9,,,,2.0,,1.0,,1.0,,,,2.0,7,,,1.0,,1.0,78.0
4,"Greene, Toby",13,2.0,7.0,20,,,,1.0,3.0,1.0,,1.0,1.0,,,5.0,13,,,2.0,2.0,,81.0
40,"Kennedy, Adam",12,2.0,10.0,22,,,,,2.0,3.0,1.0,4.0,1.0,2.0,,11.0,11,,,,,,84.0
25,"Miles, Anthony",13,6.0,5.0,18,1.0,,,7.0,2.0,2.0,,1.0,2.0,,,5.0,14,,,1.0,,,84.0
39,"Mohr, Tim",9,3.0,4.0,13,,,,5.0,3.0,,,1.0,1.0,1.0,,2.0,9,,,6.0,,,94.0
7,"Palmer, Rhys",17,8.0,5.0,22,1.0,,,3.0,,2.0,2.0,6.0,1.0,,,3.0,19,1.0,2.0,,,1.0,80.0
9,"Scully, Tom",7,7.0,13.0,20,1.0,,,7.0,2.0,2.0,3.0,2.0,1.0,1.0,,7.0,13,,2.0,,,1.0,86.0
5 ↑,"Shiel, Dylan",4,2.0,9.0,13,,,,7.0,,1.0,2.0,1.0,,,,7.0,7,,,,,,42.0
10,"Smith, Devon",10,2.0,8.0,18,,,1.0,9.0,1.0,4.0,5.0,3.0,,,,11.0,7,,,1.0,,,85.0
20,"Tomlinson, Adam",13,9.0,3.0,16,,1.0,,1.0,3.0,1.0,,,,,,5.0,11,1.0,,2.0,,,95.0
8,"Ward, Callan",14,2.0,11.0,25,,,,6.0,2.0,5.0,6.0,3.0,1.0,2.0,,14.0,10,,,2.0,1.0,1.0,87.0
42,"Whiley, Mark",2,2.0,,2,,,,5.0,,,,1.0,,1.0,,,2,,,,,,85.0
6 ↓,"Whitfield, Lachie",2,1.0,9.0,11,,,,3.0,1.0,,1.0,2.0,,1.0,,6.0,6,,,,,,40.0
Totals,Totals,190,71.0,139.0,329,9.0,3.0,38.0,82.0,34.0,34.0,38.0,56.0,28.0,24.0,,129.0,193,2.0,7.0,36.0,3.0,5.0,
Opposition,Opposition,213,86.0,194.0,407,21.0,14.0,52.0,56.0,24.0,60.0,46.0,43.0,24.0,27.0,6.0,151.0,259,8.0,25.0,47.0,8.0,14.0,
