Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",4,1,2,6,,1.0,5.0,,,,,,1.0,,,,,,,,,,
29,"Beaumont, Simon",2,3,4,6,1,,,1.0,,,,,,,,,,,,,,,
21,"Bradley, Craig",14,3,8,22,,,,2.0,,,,,1.0,,3.0,,,,,,,,
20,"Brown, Fraser",16,5,9,25,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
16,"Camporeale, Scott",15,2,7,22,1,1.0,,,,,,,1.0,1.0,,,,,,,,,
39,"Christou, Ang",15,7,6,21,,1.0,,,,,,,,,,,,,,,,,
6,"Clape, Matt",5,3,9,14,1,1.0,,2.0,,,,,,1.0,1.0,,,,,,,,
34,"De Iulio, Ron",10,3,4,14,,,,3.0,,,,,2.0,1.0,,,,,,,,,
17,"Heaver, Brent",14,5,7,21,1,1.0,,3.0,,,,,,,,,,,,,,,
9,"Hickmott, Adrian",7,4,8,15,,,,5.0,,,,,1.0,1.0,,,,,,,,,
4,"Kernahan, Stephen",12,7,,12,4,1.0,,1.0,,,,,2.0,3.0,,,,,,,,,
43,"Koutoufides, Anthony",6,2,8,14,1,,,3.0,,,,,,1.0,,,,,,,,,
44,"Madden, Justin",7,1,2,9,,,12.0,,,,,,3.0,3.0,,,,,,,,,
22,"Manton, Glenn",9,4,5,14,,,,3.0,,,,,2.0,1.0,,,,,,,,,
19,"Pearce, Brad",9,6,,9,3,1.0,,2.0,,,,,,1.0,,,,,,,,,
7,"Ratten, Brett",9,1,7,16,,,,,,,,,,,,,,,,,,,
14,"Sexton, Michael",17,8,10,27,,,,,,,,,2.0,,,,,,,,,,
1,"Silvagni, Stephen",6,5,4,10,,,,9.0,,,,,2.0,2.0,,,,,,,,,
3,"Welsh, Rohan",4,4,7,11,2,,1.0,,,,,,,1.0,,,,,,,,,
32,"Whitehead, Adrian",5,4,3,8,,1.0,,,,,,,,1.0,,,,,,,,,
2,"Williams, Greg",7,4,7,14,,,,3.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,82,117,310,15,11.0,18.0,38.0,,,,,17.0,20.0,4.0,,,,,,,,
Opposition,Opposition,174,67,124,298,13,12.0,16.0,43.0,,,,,20.0,17.0,2.0,,,,,,,,
