Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
40,"Bryan, Chris",25y 164d,24 (7-1-16 31.25%),13 (0.54),8 (4-0-4 50.00%),4 (0.50)
17,"Burns, Scott",32y 237d,242 (108-1-133 44.83%),141 (0.58),←,
8,"Clement, James",30y 347d,225 (96-0-129 42.67%),50 (0.22),141 (70-0-71 49.65%),12 (0.09)
32,"Cloke, Travis",20y 165d,50 (26-0-24 52.00%),48 (0.96),←,
29,"Cook, Ryan",19y 182d,3 (2-0-1 66.67%),,←,
1,"Davis, Leon",26y 61d,134 (63-0-71 47.01%),167 (1.25),←,
4,"Didak, Alan",24y 183d,116 (64-0-52 55.17%),165 (1.42),←,
26,"Johnson, Ben",26y 134d,155 (82-0-73 52.90%),43 (0.28),←,
24,"Lockyer, Tarkyn",27y 291d,162 (76-0-86 46.91%),90 (0.56),←,
30,"Lumumba, Heritier",20y 275d,31 (18-0-13 58.06%),1 (0.03),←,
27,"Maxwell, Nick",24y 75d,67 (35-0-32 52.24%),16 (0.24),←,
7,"Medhurst, Paul",25y 249d,111 (57-0-54 51.35%),183 (1.65),12 (7-0-5 58.33%),17 (1.42)
11,"OBree, Shane",28y 155d,187 (92-0-95 49.20%),71 (0.38),168 (83-0-85 49.40%),68 (0.40)
10,"Pendlebury, Scott",19y 222d,27 (15-0-12 55.56%),19 (0.70),←,
21,"Richards, Guy",24y 149d,34 (18-0-16 52.94%),3 (0.09),←,
23,"Rocca, Anthony",30y 2d,225 (109-0-116 48.44%),380 (1.69),203 (98-0-105 48.28%),369 (1.82)
2,"Rusling, Sean",20y 315d,12 (7-0-5 58.33%),10 (0.83),←,
39,"Shaw, Heath",21y 263d,48 (26-0-22 54.17%),12 (0.25),←,
22,"Shaw, Rhyce",25y 305d,73 (38-0-35 52.05%),15 (0.21),←,
36,"Swan, Dane",23y 173d,71 (36-0-35 50.70%),33 (0.46),←,
13,"Thomas, Dale",20y 57d,36 (21-0-15 58.33%),26 (0.72),←,
14,"Wakelin, Shane",33y 5d,227 (108-2-117 48.02%),20 (0.09),133 (67-0-66 50.38%),1 (0.01)
Totals,Totals,25y 33d,2260 (1104-4-1152 48.85%),1506 (0.67),,
C,"Malthouse, Mick",54y,559 (312-4-243 56.17%),,181 (89-0-92 49.17%),
