Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",12,3,3,15,,,,5.0,3.0,4.0,,1.0,,1.0,,5.0,9.0,1.0,,,,,88.0
17,"Beams, Claye",3,1,7,10,,,,3.0,1.0,1.0,1.0,,,,,2.0,7.0,,,2.0,,,76.0
8,"Bewick, Rohan",8,6,4,12,1,,1.0,1.0,,,,1.0,2.0,,,3.0,9.0,,2.0,,,,92.0
42,"Clarke, Justin",3,2,11,14,,,,2.0,3.0,,,4.0,1.0,1.0,,7.0,6.0,,,15.0,,,89.0
33,"Close, Michael",2,1,1,3,,,,8.0,,,,1.0,,,,2.0,1.0,,,1.0,,,88.0
26 ↑,"Cutler, Tom",3,1,6,9,,,,,2.0,1.0,,3.0,,1.0,,3.0,7.0,,,1.0,,,31.0
27 ↓,"Gardiner, Darcy",5,3,4,9,,,,3.0,3.0,,2.0,2.0,,1.0,,5.0,4.0,,,3.0,,,57.0
6,"Green, Josh",6,,5,11,1,1.0,,4.0,,1.0,1.0,3.0,1.0,3.0,,5.0,3.0,,,1.0,,,92.0
11,"Hanley, Pearce",6,1,3,9,,,,5.0,1.0,,1.0,1.0,,,,4.0,3.0,,,4.0,,1.0,84.0
2,"Harwood, Ryan",3,,15,18,,,,4.0,2.0,,2.0,6.0,,2.0,,10.0,9.0,,,4.0,,,79.0
36,"Maguire, Matt",12,3,2,14,,,,3.0,8.0,,1.0,4.0,3.0,3.0,,5.0,9.0,,,11.0,,,89.0
12,"Martin, Stefan",10,2,10,20,,,25.0,9.0,3.0,,2.0,3.0,,2.0,,6.0,14.0,,,6.0,,,87.0
32,"Mayes, Sam",10,3,11,21,,,,5.0,4.0,,4.0,1.0,,,,9.0,12.0,,,4.0,,,82.0
21,"Merrett, Daniel",4,2,1,5,1,1.0,2.0,3.0,,1.0,,2.0,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,,,85.0
47,"OBrien, Zac",4,3,12,16,,,,4.0,2.0,1.0,1.0,3.0,1.0,2.0,,7.0,9.0,,,,,1.0,82.0
22,"Paparone, Marco",5,,4,9,,,,,2.0,,1.0,,1.0,,,4.0,5.0,,,,,,83.0
24,"Patfull, Joel",12,6,4,16,,,,2.0,6.0,,1.0,,2.0,,,6.0,11.0,1.0,,5.0,,,96.0
30,"Redden, Jack",13,5,3,16,,,2.0,15.0,1.0,3.0,,4.0,1.0,2.0,,4.0,11.0,,,2.0,,,89.0
18,"Robertson, Nick",5,2,9,14,,,,8.0,,1.0,3.0,1.0,1.0,1.0,,8.0,6.0,,,2.0,1.0,,75.0
38,"Rockliff, Tom",26,5,19,45,,,1.0,12.0,6.0,3.0,13.0,6.0,1.0,3.0,1.0,21.0,23.0,,,,,,82.0
28,"Taylor, Lewis",9,3,11,20,,,,1.0,2.0,1.0,,,2.0,,,5.0,15.0,,,,,,83.0
15,"Zorko, Dayne",3,,8,11,,,,6.0,,,,2.0,,2.0,,7.0,2.0,,,2.0,,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,164,52,153,317,3,4.0,31.0,103.0,49.0,17.0,33.0,48.0,17.0,25.0,1.0,132.0,176.0,3.0,3.0,64.0,1.0,2.0,
Opposition,Opposition,212,66,171,383,15,15.0,66.0,91.0,13.0,72.0,50.0,35.0,25.0,17.0,5.0,178.0,196.0,6.0,15.0,51.0,,10.0,
