Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
13,"Blumfield, Justin",25y 244d,136 (90-1-45 66.54%),89 (0.65),7 (4-0-3 57.14%),3 (0.43)
11,"Bowden, Joel",25y 35d,144 (71-0-73 49.31%),130 (0.90),←,
15,"Cameron, Leon",30y 327d,251 (132-3-116 53.19%),108 (0.43),79 (39-0-40 49.37%),40 (0.51)
6,"Chaffey, Mark",26y 81d,118 (55-0-63 46.61%),27 (0.23),←,
24,"Coughlan, Mark",21y 97d,37 (14-0-23 37.84%),19 (0.51),←,
14,"Fiora, Aaron",22y 98d,56 (29-0-27 51.79%),18 (0.32),←,
19,"Fleming, Tim",25y 112d,15 (6-0-9 40.00%),5 (0.33),←,
16,"Holland, Ben",26y 77d,121 (62-0-59 51.24%),123 (1.02),←,
28,"Johnson, Kane",25y 133d,119 (62-0-57 52.10%),52 (0.44),15 (7-0-8 46.67%),8 (0.53)
39,"Kellaway, Andrew",27y 245d,120 (57-0-63 47.50%),21 (0.17),←,
3,"Kellaway, Duncan",30y 159d,174 (85-1-88 49.14%),12 (0.07),←,
21,"King, Clinton",25y 124d,88 (40-0-48 45.45%),23 (0.26),57 (30-0-27 52.63%),10 (0.18)
27,"Krakouer, Andrew",20y 172d,29 (10-0-19 34.48%),31 (1.07),←,
30,"McGrath, Martin",19y 153d,1 (1-0-0 100.00%),5 (5.00),←,
35,"Newman, Chris",21y 69d,30 (10-0-20 33.33%),4 (0.13),←,
26,"Nicholls, Bill",22y 205d,9 (5-0-4 55.56%),6 (0.67),3 (2-0-1 66.67%),1 (0.33)
5,"Ottens, Brad",23y 182d,106 (49-0-57 46.23%),132 (1.25),←,
12,"Richardson, Matthew",28y 129d,171 (81-0-90 47.37%),509 (2.98),←,
18,"Rodan, David",19y 291d,39 (14-0-25 35.90%),31 (0.79),←,
25,"Schulz, Jay",18y 99d,2 (2-0-0 100.00%),1 (0.50),←,
32,"Tivendale, Greg",24y 98d,98 (45-0-53 45.92%),77 (0.79),←,
36,"Zantuck, Ty",21y 161d,49 (18-0-31 36.73%),9 (0.18),←,
Totals,Totals,24y 50d,1913 (938-5-970 49.03%),1432 (0.75),,
C,"Frawley, Danny",39y 321d,86 (41-0-45 47.67%),,←,
