Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Boak, Travis",11,6,12,23,,2.0,,5.0,1.0,7.0,3.0,2.0,1.0,,,6.0,17.0,,1.0,2.0,,3.0,82.0
5,"Broadbent, Matthew",12,3,3,15,,,,2.0,5.0,,,2.0,,,,2.0,11.0,,,1.0,1.0,,85.0
27,"Carlile, Alipate",8,2,5,13,,,,,6.0,,,1.0,1.0,,,6.0,5.0,,,8.0,,,96.0
18,"Cornes, Kane",8,3,15,23,,,,8.0,3.0,1.0,5.0,2.0,,,,11.0,13.0,,,,,,88.0
7,"Ebert, Brad",27,8,9,36,,,1.0,4.0,1.0,12.0,1.0,8.0,1.0,2.0,1.0,8.0,28.0,,,2.0,1.0,1.0,82.0
9,"Gray, Robbie",13,6,7,20,3,1.0,,5.0,,4.0,5.0,2.0,1.0,2.0,,11.0,8.0,1.0,2.0,,,2.0,87.0
8,"Hartlett, Hamish",12,1,8,20,2,1.0,,5.0,1.0,6.0,6.0,4.0,1.0,2.0,,11.0,11.0,,,1.0,1.0,,72.0
36 ↓,"Hombsch, Jack",3,1,5,8,,,,,2.0,1.0,,1.0,1.0,1.0,,4.0,4.0,,,2.0,,,64.0
42,"Jonas, Tom",3,,5,8,,,,4.0,3.0,,,1.0,,1.0,,5.0,3.0,,,3.0,,,93.0
23,"Lobbe, Matthew",4,,8,12,,,42.0,5.0,1.0,2.0,5.0,3.0,,3.0,,6.0,7.0,,,5.0,,,93.0
44,"Logan, Tom",1,2,7,8,,,,3.0,,1.0,1.0,,,,,6.0,2.0,,,2.0,,,93.0
6,"Monfries, Angus",12,5,6,18,4,2.0,,5.0,,3.0,2.0,1.0,1.0,,,6.0,11.0,,1.0,2.0,,,83.0
26,"Moore, Andrew",14,4,6,20,,,,1.0,2.0,2.0,4.0,4.0,,1.0,,9.0,11.0,1.0,,,,,81.0
32,"Neade, Jake",3,,1,4,,,,2.0,,,2.0,1.0,,,,2.0,2.0,,,,,,71.0
13,"OShea, Cameron",6,3,9,15,,,,1.0,2.0,1.0,,,1.0,,,3.0,12.0,,,6.0,,,86.0
29,"Pittard, Jasper",5,,5,10,,1.0,,1.0,2.0,2.0,1.0,2.0,1.0,,,6.0,5.0,,,6.0,4.0,,75.0
28,"Schulz, Jay",11,10,4,15,,1.0,,2.0,,4.0,,3.0,1.0,1.0,,5.0,11.0,2.0,2.0,1.0,,1.0,92.0
14 ↑,"Stewart, Paul",1,3,6,7,,1.0,,1.0,,,1.0,,,,,3.0,4.0,,1.0,,,,30.0
12,"Trengove, Jackson",8,3,5,13,1,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,8.0,6.0,1.0,,3.0,1.0,,90.0
39,"Westhoff, Justin",11,6,6,17,,2.0,2.0,1.0,1.0,6.0,,2.0,1.0,,,6.0,12.0,1.0,,1.0,1.0,1.0,85.0
16,"Wines, Ollie",9,4,15,24,,2.0,1.0,6.0,,3.0,3.0,2.0,,2.0,,7.0,17.0,,,1.0,,1.0,75.0
20,"Wingard, Chad",13,7,4,17,2,,,1.0,,5.0,1.0,2.0,1.0,,,9.0,8.0,2.0,2.0,4.0,,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,77,151,346,12,16.0,48.0,63.0,31.0,61.0,43.0,45.0,13.0,16.0,1.0,140.0,208.0,8.0,9.0,50.0,9.0,9.0,
Opposition,Opposition,258,135,161,419,18,10.0,38.0,69.0,42.0,54.0,38.0,40.0,17.0,13.0,5.0,141.0,273.0,14.0,17.0,41.0,5.0,13.0,
