Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Boak, Travis",19,1,13,32,,1.0,,5.0,1.0,4.0,10.0,3.0,3.0,1.0,,21.0,12.0,,,2.0,,,83.0
26,"Bonner, Riley",10,2,1,11,,1.0,,,2.0,5.0,2.0,1.0,1.0,,,5.0,6.0,2.0,,4.0,,,79.0
3,"Burton, Ryan",14,,12,26,,,,2.0,3.0,5.0,,3.0,,1.0,,9.0,14.0,,,,,,75.0
18,"Butters, Zak",9,1,12,21,,,,5.0,1.0,5.0,1.0,4.0,2.0,,,12.0,7.0,,,1.0,,,79.0
33,"Byrne-Jones, Darcy",16,4,10,26,,,,2.0,3.0,5.0,,1.0,1.0,,,13.0,12.0,,,2.0,,1.0,85.0
17,"Clurey, Tom",12,6,6,18,,,,1.0,5.0,,,2.0,,,,4.0,14.0,2.0,,10.0,,,97.0
22,"Dixon, Charlie",9,1,6,15,2,2.0,3.0,2.0,,4.0,1.0,4.0,4.0,2.0,,8.0,8.0,,1.0,3.0,,1.0,86.0
28,"Drew, Willem",3,,7,10,,,,6.0,,,,1.0,,,,5.0,5.0,,,1.0,,,80.0
21,"Duursma, Xavier",8,3,3,11,,,,3.0,1.0,3.0,3.0,2.0,2.0,,,4.0,8.0,,,2.0,,,78.0
7,"Ebert, Brad",10,3,3,13,,,,,,3.0,,6.0,1.0,,,7.0,5.0,,1.0,1.0,,,88.0
24,"Farrell, Kane",3,1,1,4,,1.0,,5.0,,,,1.0,1.0,,,2.0,1.0,,1.0,2.0,,,76.0
27,"Garner, Joel",8,3,1,9,,,,2.0,3.0,3.0,,2.0,,1.0,,3.0,6.0,,,6.0,,,83.0
9,"Gray, Robbie",13,3,11,24,1,,,1.0,,7.0,4.0,4.0,1.0,3.0,,13.0,10.0,2.0,2.0,,,,83.0
46,"Gray, Sam",11,3,7,18,,1.0,,7.0,1.0,5.0,2.0,1.0,,,,7.0,11.0,1.0,1.0,,,,78.0
8,"Hartlett, Hamish",22,7,7,29,,1.0,,2.0,7.0,6.0,3.0,3.0,2.0,,,12.0,15.0,1.0,,6.0,,,87.0
43,"Houston, Dan",10,,5,15,,,,3.0,2.0,2.0,4.0,3.0,,,,7.0,7.0,,,4.0,,,79.0
42,"Jonas, Tom",15,1,3,18,,,,3.0,7.0,2.0,,5.0,1.0,1.0,,13.0,5.0,,,10.0,,,94.0
38,"Ladhams, Peter",4,2,8,12,1,,15.0,3.0,,,,3.0,,1.0,,9.0,5.0,,1.0,4.0,,,71.0
29,"Lycett, Scott",11,4,10,21,,,43.0,9.0,1.0,3.0,4.0,3.0,3.0,2.0,,17.0,7.0,,,11.0,1.0,,80.0
6,"Motlop, Steven",12,2,7,19,,1.0,,3.0,,1.0,,1.0,,1.0,,9.0,8.0,,1.0,1.0,,,83.0
20,"Rozee, Connor",9,5,3,12,1,2.0,,6.0,1.0,3.0,,3.0,1.0,1.0,,2.0,9.0,,2.0,,,,83.0
16,"Wines, Ollie",6,1,6,12,,,,7.0,,3.0,2.0,1.0,,1.0,,6.0,5.0,,,1.0,,1.0,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,234,53,142,376,5,11.0,61.0,77.0,38.0,69.0,36.0,57.0,23.0,15.0,,188.0,180.0,8.0,10.0,71.0,1.0,3.0,
Opposition,Opposition,238,56,109,347,10,6.0,18.0,110.0,62.0,49.0,42.0,73.0,15.0,23.0,6.0,167.0,138.0,11.0,9.0,81.0,1.0,7.0,
