Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",25y 211d,82 (53-0-29 64.63%),62 (0.76),←,
5,"Collins, Andrew",29y 19d,152 (108-0-44 71.05%),33 (0.22),←,
3,"Condon, Anthony",26y 159d,109 (76-0-33 69.72%),39 (0.36),←,
26,"Cooper, Paul",26y 38d,53 (36-0-17 67.92%),6 (0.11),←,
9,"Crawford, Shane",19y 247d,27 (16-0-11 59.26%),24 (0.89),←,
13,"Dear, Paul",27y 137d,94 (65-0-29 69.15%),69 (0.73),←,
19,"Dunstall, Jason",29y 273d,193 (147-0-46 76.17%),938 (4.86),←,
16,"Gowers, Andrew",25y 33d,73 (50-0-23 68.49%),42 (0.58),←,
34,"Graham, Mark",21y 62d,5 (4-0-1 80.00%),1 (0.20),←,
22,"Hargreaves, Tim",18y 349d,3 (3-0-0 100.00%),10 (3.33),←,
17,"Hudson, Paul",23y 298d,80 (55-0-25 68.75%),167 (2.09),←,
11,"Jarman, Darren",27y 106d,75 (49-0-26 65.33%),99 (1.32),←,
1,"Jencke, Ray",28y 50d,143 (99-0-44 69.23%),25 (0.17),←,
24,"Langford, Chris",31y 132d,243 (180-1-62 74.28%),31 (0.13),←,
12,"Lawrence, Stephen",25y 22d,85 (57-0-28 67.06%),17 (0.20),←,
20,"Maginness, Scott",27y 285d,95 (68-0-27 71.58%),5 (0.05),←,
44,"Platten, John",31y 58d,184 (133-0-51 72.28%),183 (0.99),←,
18,"Pritchard, Darrin",28y 54d,153 (110-0-43 71.90%),86 (0.56),←,
38,"Tallis, Rayden",18y 339d,5 (3-0-2 60.00%),1 (0.20),←,
25,"Taylor, Jason",25y 233d,41 (22-0-19 53.66%),22 (0.54),34 (21-0-13 61.76%),18 (0.53)
33,"Young, Matthew",21y 239d,1 (1-0-0 100.00%),,←,
Totals,Totals,25y 229d,1896 (1335-1-560 70.41%),1860 (0.98),,
C,"Knights, Peter",42y 45d,66 (20-0-46 30.30%),,7 (4-0-3 57.14%),
