Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",12,3,5,17,2,,,6.0,1.0,4.0,5.0,1.0,1.0,,1.0,13.0,4.0,,1.0,5.0,2.0,,100.0
31,"Chambers, Paul",2,,5,7,,,10.0,2.0,,,2.0,2.0,,,,2.0,4.0,,,1.0,,,57.0
35,"Chapman, Paul",13,4,3,16,2,3.0,,3.0,1.0,3.0,1.0,5.0,1.0,2.0,,6.0,10.0,,1.0,1.0,1.0,,100.0
14,"Clarke, David",6,2,5,11,,1.0,,1.0,2.0,1.0,3.0,3.0,2.0,1.0,,4.0,8.0,,1.0,2.0,,,73.0
11,"Corey, Joel",22,7,9,31,1,,1.0,3.0,4.0,6.0,9.0,2.0,2.0,,3.0,16.0,16.0,,,5.0,,1.0,100.0
44,"Enright, Corey",18,7,4,22,,,,1.0,4.0,2.0,2.0,3.0,1.0,1.0,,9.0,13.0,1.0,,4.0,3.0,,100.0
16,"Gardiner, Charlie",3,3,3,6,,1.0,,,,2.0,,1.0,,,,3.0,3.0,1.0,1.0,,1.0,,42.0
7,"Graham, Ben",13,5,1,14,2,3.0,,2.0,,6.0,1.0,2.0,1.0,2.0,,6.0,8.0,,2.0,4.0,,4.0,100.0
2,"Harley, Tom",7,1,5,12,,,,,3.0,1.0,,1.0,1.0,,,8.0,3.0,1.0,,6.0,,,100.0
28,"Johnson, David",4,4,2,6,,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,,3.0,3.0,1.0,,2.0,,,87.0
9,"Kelly, James",2,,4,6,,,,1.0,,2.0,3.0,,,,,6.0,1.0,,,2.0,,1.0,48.0
1,"King, Steven",9,3,6,15,1,,25.0,,1.0,2.0,3.0,4.0,1.0,2.0,2.0,9.0,7.0,1.0,,3.0,,,91.0
45,"Ling, Cameron",10,3,12,22,,,,1.0,1.0,5.0,4.0,1.0,1.0,1.0,,6.0,16.0,,,1.0,1.0,1.0,95.0
26,"McCarthy, Matthew",4,2,3,7,2,,,2.0,,2.0,,1.0,1.0,1.0,,5.0,2.0,,1.0,3.0,,,64.0
39,"Milburn, Darren",7,3,7,14,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,6.0,8.0,,,5.0,2.0,,100.0
21,"Mooney, Cameron",6,5,2,8,2,1.0,2.0,1.0,,4.0,,1.0,,,,4.0,4.0,1.0,1.0,2.0,,,70.0
15,"Riccardi, Peter",9,3,3,12,2,1.0,,1.0,2.0,3.0,,2.0,,,,3.0,9.0,1.0,2.0,1.0,,,93.0
33,"Rooke, Max",7,4,6,13,1,,,3.0,3.0,,2.0,2.0,,1.0,,4.0,10.0,,1.0,1.0,,,91.0
27,"Sanderson, Brenton",5,3,2,7,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,5.0,,,4.0,,,100.0
30,"Scarlett, Matthew",9,6,7,16,,,,,5.0,,1.0,,1.0,,,7.0,9.0,1.0,,4.0,3.0,,100.0
12,"Slade, Will",3,,2,5,1,,,2.0,1.0,1.0,1.0,1.0,,,,2.0,3.0,,,1.0,,,40.0
6,"Spriggs, David",8,,2,10,,,,,,2.0,2.0,1.0,2.0,1.0,,5.0,6.0,,,1.0,,,49.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,68,98,277,16,13.0,40.0,32.0,31.0,51.0,42.0,35.0,17.0,14.0,6.0,129.0,152.0,8.0,11.0,58.0,13.0,7.0,
Opposition,Opposition,156,77,105,261,11,9.0,37.0,48.0,27.0,45.0,39.0,41.0,14.0,17.0,,104.0,160.0,14.0,15.0,46.0,10.0,6.0,
