Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Acres, Blake",6,2,6,12,,,1.0,2.0,2.0,2.0,1.0,6.0,,2.0,,3.0,8.0,,,1.0,,,81.0
11,"Aish, James",14,2,3,17,,1.0,,1.0,4.0,5.0,4.0,3.0,1.0,,,6.0,12.0,,,2.0,1.0,,78.0
19,"Blakely, Connor",5,2,9,14,1,,,2.0,,2.0,3.0,2.0,1.0,1.0,,5.0,9.0,,1.0,1.0,,,65.0
8,"Brayshaw, Andrew",13,5,16,29,1,,,4.0,3.0,5.0,,2.0,,1.0,,9.0,24.0,,,1.0,,,79.0
5,"Cerra, Adam",14,7,10,24,,1.0,,5.0,1.0,8.0,3.0,2.0,1.0,1.0,,9.0,15.0,,2.0,2.0,,2.0,78.0
33,"Colyer, Travis",9,3,4,13,,1.0,,2.0,,3.0,,4.0,,,,5.0,9.0,1.0,1.0,2.0,,1.0,84.0
6,"Conca, Reece",6,3,10,16,,,,,5.0,1.0,1.0,6.0,1.0,2.0,,9.0,7.0,,,2.0,,,83.0
36,"Cox, Brennan",4,6,6,10,,,1.0,,2.0,1.0,,1.0,,,,6.0,6.0,3.0,,4.0,,,87.0
7,"Fyfe, Nat",10,5,17,27,,,,5.0,2.0,4.0,9.0,8.0,1.0,4.0,,13.0,14.0,1.0,,2.0,1.0,2.0,89.0
42 ↑,"Giro, Stefan",5,2,3,8,,,,1.0,,1.0,1.0,3.0,,,,2.0,6.0,,,,,,53.0
21,"Hamling, Joel",3,,7,10,,,2.0,1.0,1.0,,,1.0,3.0,,,6.0,4.0,,,7.0,,,77.0
23,"Henry, Liam",7,1,1,8,1,1.0,,,,1.0,1.0,3.0,2.0,,,6.0,4.0,,,,,,75.0
15,"Hughes, Ethan",9,4,7,16,,,,2.0,5.0,1.0,1.0,5.0,2.0,1.0,,7.0,11.0,,,3.0,,,82.0
22,"Meek, Lloyd",,,6,6,,,13.0,1.0,,,1.0,3.0,1.0,1.0,,4.0,3.0,,,3.0,,,93.0
16,"Mundy, David",9,5,10,19,,1.0,,3.0,3.0,2.0,3.0,2.0,,1.0,,6.0,14.0,,,4.0,,,77.0
25 ↓,"Pearce, Alex",1,,1,2,,1.0,,,,,,1.0,1.0,,,2.0,1.0,,,1.0,,,26.0
13,"Ryan, Luke",15,4,6,21,,,,5.0,9.0,,,6.0,,2.0,,5.0,9.0,1.0,,2.0,,,88.0
28,"Schultz, Lachie",9,,1,10,1,,,5.0,,5.0,,5.0,4.0,1.0,,7.0,3.0,,,,,1.0,83.0
3,"Serong, Caleb",13,2,13,26,,1.0,,3.0,1.0,6.0,3.0,3.0,1.0,,,11.0,14.0,,,,,1.0,73.0
39,"Switkowski, Sam",5,3,10,15,1,1.0,,5.0,1.0,3.0,3.0,1.0,,,,7.0,8.0,,1.0,1.0,,,75.0
20,"Taberner, Matthew",10,4,3,13,3,1.0,,,,3.0,1.0,,,,,9.0,3.0,2.0,2.0,,,,100.0
38,"Watson, Tobe",4,3,4,8,,,,2.0,2.0,1.0,,2.0,,2.0,,2.0,6.0,,,3.0,,,89.0
26,"Young, Hayden",17,6,2,19,,,,,8.0,3.0,,4.0,1.0,2.0,,4.0,13.0,1.0,,5.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,69,155,343,8,10.0,17.0,49.0,49.0,57.0,35.0,73.0,20.0,21.0,,143.0,203.0,9.0,7.0,46.0,2.0,7.0,
Opposition,Opposition,218,104,147,365,11,14.0,40.0,55.0,49.0,61.0,27.0,75.0,21.0,20.0,6.0,132.0,219.0,16.0,19.0,46.0,7.0,8.0,
