Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Brown, Nathan",2,,,2,,1.0,,,,,,,,,,,,,,,,,
18,"Cameron, Leon",19,5,5,24,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
12,"Cook, James",5,3,3,8,2,,,,,,,,,,,,,,,,,,
26,"Cox, Simon",11,6,6,17,,,,1.0,,,,,,,,,,,,,,,
16,"Croft, Matthew",1,,2,3,,,,,,,,,,,,,,,,,,,
14,"Darcy, Luke",13,8,4,17,1,,7.0,1.0,,,,,,2.0,2.0,,,,,,,,
21,"Dent, Matthew",12,2,3,15,,,,,,,,,1.0,1.0,,,,,,,,,
28,"Dimattina, Paul",18,7,5,23,,1.0,,3.0,,,,,2.0,3.0,,,,,,,,,
32,"Ellis, Craig",7,4,4,11,,,,,,,,,1.0,2.0,,,,,,,,,
3,"Grant, Chris",14,8,4,18,3,,,2.0,,,,,4.0,3.0,3.0,,,,,,,,
6,"Johnson, Brad",17,5,6,23,,,,1.0,,,,,,3.0,,,,,,,,,
2,"Kolyniuk, Steven",13,4,3,16,1,,,3.0,,,,,2.0,2.0,,,,,,,,,
35,"Kretiuk, Steven",4,1,5,9,,,,3.0,,,,,1.0,,,,,,,,,,
39,"Liberatore, Tony",13,1,12,25,,,,5.0,,,,,,,,,,,,,,,
23,"Martin, Michael",7,1,4,11,,,,,,,,,,1.0,,,,,,,,,
10,"Montgomery, Brett",10,3,4,14,1,2.0,,1.0,,,,,1.0,,,,,,,,,,
36,"Romero, Jose",20,3,8,28,1,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
5,"Smith, Rohan",18,7,2,20,3,4.0,,,,,,,1.0,,,,,,,,,,
8,"Southern, Daniel",3,,2,5,,,,,,,,,,,,,,,,,,,
7,"West, Scott",20,3,5,25,,,,,,,,,1.0,3.0,1.0,,,,,,,,
15,"Wynd, Scott",3,6,12,15,,,14.0,,,,,,2.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,230,77,99,329,12,14.0,21.0,24.0,,,,,19.0,24.0,6.0,,,,,,,,
Opposition,Opposition,185,63,70,255,10,8.0,11.0,35.0,,,,,24.0,19.0,,,,,,,,,
