Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
40,"Bryan, Chris",25y 172d,25 (8-1-16 34.00%),14 (0.56),9 (5-0-4 55.56%),5 (0.56)
5,"Buckley, Nathan",35y 30d,276 (115-2-159 42.03%),282 (1.02),256 (111-2-143 43.75%),261 (1.02)
17,"Burns, Scott",32y 245d,243 (109-1-133 45.06%),142 (0.58),←,
43,"Clarke, Martin",19y 285d,8 (5-0-3 62.50%),3 (0.38),←,
8,"Clement, James",30y 355d,226 (97-0-129 42.92%),51 (0.23),142 (71-0-71 50.00%),13 (0.09)
32,"Cloke, Travis",20y 173d,51 (27-0-24 52.94%),48 (0.94),←,
1,"Davis, Leon",26y 69d,135 (64-0-71 47.41%),167 (1.24),←,
4,"Didak, Alan",24y 191d,117 (65-0-52 55.56%),166 (1.42),←,
38,"Goldsack, Tyson",20y 95d,13 (7-0-6 53.85%),,←,
24,"Lockyer, Tarkyn",27y 299d,163 (77-0-86 47.24%),90 (0.55),←,
30,"Lumumba, Heritier",20y 283d,32 (19-0-13 59.38%),1 (0.03),←,
27,"Maxwell, Nick",24y 83d,68 (36-0-32 52.94%),16 (0.24),←,
7,"Medhurst, Paul",25y 257d,112 (58-0-54 51.79%),184 (1.64),13 (8-0-5 61.54%),18 (1.38)
11,"OBree, Shane",28y 163d,188 (93-0-95 49.47%),71 (0.38),169 (84-0-85 49.70%),68 (0.40)
10,"Pendlebury, Scott",19y 230d,28 (16-0-12 57.14%),20 (0.71),←,
21,"Richards, Guy",24y 157d,35 (19-0-16 54.29%),3 (0.09),←,
23,"Rocca, Anthony",30y 10d,226 (110-0-116 48.67%),383 (1.69),204 (99-0-105 48.53%),372 (1.82)
2,"Rusling, Sean",20y 323d,13 (8-0-5 61.54%),14 (1.08),←,
39,"Shaw, Heath",21y 271d,49 (27-0-22 55.10%),12 (0.24),←,
36,"Swan, Dane",23y 181d,72 (37-0-35 51.39%),34 (0.47),←,
13,"Thomas, Dale",20y 65d,37 (22-0-15 59.46%),27 (0.73),←,
14,"Wakelin, Shane",33y 13d,228 (109-2-117 48.25%),20 (0.09),134 (68-0-66 50.75%),1 (0.01)
Totals,Totals,25y 97d,2345 (1128-6-1211 48.10%),1748 (0.75),,
C,"Malthouse, Mick",54y 8d,560 (313-4-243 56.25%),,182 (90-0-92 49.45%),
