Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
30,"Adams, Taylor",18y 270d,7 (1-0-6 14.29%),1 (0.14),←,
10,"Brogan, Dean",33y 185d,178 (99-1-78 55.90%),50 (0.28),4 (0-0-4 0.00%),
14,"Bugg, Tomas",19y 72d,10 (1-0-9 10.00%),1 (0.10),←,
18,"Cameron, Jeremy",19y 76d,9 (1-0-8 11.11%),18 (2.00),←,
11,"Cornes, Chad",32y 217d,248 (134-1-113 54.23%),175 (0.71),9 (1-0-8 11.11%),
13,"Darley, Sam",19y 122d,4 (0-0-4 0.00%),,←,
1,"Davis, Phil",21y 291d,29 (12-0-17 41.38%),4 (0.14),11 (1-0-10 9.09%),3 (0.27)
22,"Edwards, Shaun",18y 186d,3 (0-0-3 0.00%),1 (0.33),←,
35,"Greene, Toby",18y 265d,9 (1-0-8 11.11%),2 (0.22),←,
38,"McDonald, James",35y 255d,258 (103-1-154 40.12%),59 (0.23),7 (0-0-7 0.00%),3 (0.43)
39,"Mohr, Tim",23y 241d,10 (1-0-9 10.00%),1 (0.10),←,
7,"Palmer, Rhys",23y 124d,61 (22-0-39 36.07%),27 (0.44),8 (1-0-7 12.50%),4 (0.50)
12,"Patton, Jonathon",19y 27d,1 (0-0-1 0.00%),1 (1.00),←,
27,"Phillips, Andrew",20y 349d,5 (1-0-4 20.00%),2 (0.40),←,
6,"Power, Luke",32y 160d,292 (153-3-136 52.91%),226 (0.77),10 (1-0-9 10.00%),
45,"Schulz, Sam",19y 271d,1 (0-0-1 0.00%),1 (1.00),←,
9,"Scully, Tom",21y 32d,41 (14-1-26 35.37%),8 (0.20),10 (1-0-9 10.00%),2 (0.20)
5,"Shiel, Dylan",19y 99d,10 (1-0-9 10.00%),5 (0.50),←,
34,"Smith, Devon",19y 27d,10 (1-0-9 10.00%),3 (0.30),←,
17,"Treloar, Adam",19y 99d,8 (1-0-7 12.50%),5 (0.63),←,
8,"Ward, Callan",22y 67d,71 (33-0-38 46.48%),38 (0.54),11 (1-0-10 9.09%),5 (0.45)
42,"Whiley, Mark",19y 198d,1 (0-0-1 0.00%),,←,
Totals,Totals,22y 215d,1266 (579-7-680 45.73%),628 (0.50),,
C,"Sheedy, Kevin",64y 175d,645 (387-6-252 60.47%),,11 (1-0-10 9.09%),
