Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",8,5,6,14,3,,,,1.0,3.0,1.0,1.0,1.0,,,6.0,9.0,,2.0,4.0,,,87.0
35,"Corr, Aidan",12,4,4,16,,,,3.0,4.0,,1.0,3.0,2.0,1.0,,5.0,11.0,,,9.0,,,90.0
1,"Davis, Phil",5,4,2,7,,,,1.0,3.0,2.0,,1.0,,1.0,,2.0,6.0,,,6.0,,,93.0
24,"de Boer, Matt",9,3,8,17,1,,,5.0,1.0,3.0,2.0,2.0,1.0,1.0,,5.0,11.0,,2.0,1.0,,,71.0
4,"Greene, Toby",13,5,4,17,1,2.0,,3.0,,3.0,4.0,1.0,2.0,,,6.0,10.0,,1.0,,,3.0,85.0
17,"Johnson, Steve",8,5,3,11,,,,1.0,1.0,4.0,1.0,3.0,1.0,2.0,,4.0,9.0,,,1.0,,,83.0
22,"Kelly, Josh",17,2,15,32,,,,5.0,3.0,4.0,6.0,5.0,2.0,1.0,2.0,12.0,20.0,,,2.0,,,88.0
38,"Lloyd, Daniel",4,2,9,13,,,,2.0,,,,2.0,,,,6.0,8.0,1.0,,,,,60.0
37,"Lobb, Rory",5,4,2,7,1,,1.0,1.0,,1.0,,,1.0,,,4.0,3.0,1.0,,,,,53.0
41,"Mumford, Shane",1,1,4,5,,1.0,40.0,6.0,1.0,1.0,,1.0,1.0,1.0,,5.0,1.0,1.0,1.0,7.0,,1.0,92.0
12,"Patton, Jonathon",4,4,5,9,,1.0,,1.0,,1.0,,1.0,,,,5.0,4.0,2.0,1.0,3.0,,,91.0
36,"Perryman, Harry",4,3,3,7,,,,7.0,,1.0,,1.0,,1.0,,4.0,3.0,,,2.0,,,61.0
50,"Reid, Sam",8,3,5,13,2,2.0,,2.0,,2.0,1.0,1.0,1.0,,,7.0,5.0,,1.0,2.0,,,78.0
9,"Scully, Tom",11,2,13,24,1,1.0,,1.0,2.0,1.0,6.0,4.0,1.0,3.0,,14.0,10.0,,,2.0,1.0,,96.0
23,"Shaw, Heath",13,4,6,19,,,,2.0,4.0,2.0,,4.0,,1.0,,5.0,12.0,,,2.0,3.0,1.0,91.0
5,"Shiel, Dylan",15,6,13,28,,,,1.0,2.0,4.0,5.0,3.0,,1.0,,8.0,20.0,,1.0,1.0,2.0,,71.0
14,"Taranto, Tim",11,4,8,19,1,1.0,,4.0,2.0,4.0,4.0,1.0,,,,9.0,10.0,,1.0,2.0,,,73.0
20,"Tomlinson, Adam",9,4,7,16,,,,2.0,4.0,1.0,,4.0,,,,9.0,6.0,,,7.0,,,98.0
8,"Ward, Callan",5,1,10,15,,,,8.0,3.0,1.0,2.0,4.0,1.0,1.0,,6.0,10.0,,,,1.0,1.0,86.0
6,"Whitfield, Lachie",13,7,17,30,,,,4.0,2.0,4.0,6.0,5.0,1.0,2.0,,11.0,21.0,,,2.0,2.0,,87.0
29,"Williams, Zac",9,1,6,15,1,,,3.0,4.0,1.0,1.0,3.0,,1.0,,7.0,8.0,,,1.0,1.0,,82.0
16,"Wilson, Nathan",18,4,2,20,,,,2.0,9.0,2.0,,1.0,2.0,1.0,,2.0,15.0,,,1.0,2.0,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,78,152,354,11,12.0,41.0,64.0,46.0,45.0,40.0,51.0,17.0,18.0,2.0,142.0,212.0,5.0,10.0,55.0,12.0,7.0,
Opposition,Opposition,226,98,147,373,10,15.0,25.0,57.0,27.0,61.0,27.0,58.0,18.0,17.0,4.0,153.0,208.0,19.0,17.0,49.0,5.0,8.0,
