Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",30y 340d,175 (101-1-73 58.00%),67 (0.38),←,
25,"Athorn, Mark",25y 140d,74 (33-1-40 45.27%),17 (0.23),21 (14-0-7 66.67%),6 (0.29)
21,"Bradley, Craig",29y 155d,159 (93-1-65 58.81%),114 (0.72),←,
20,"Brown, Fraser",22y 221d,44 (19-0-25 43.18%),14 (0.32),←,
40,"Cavedon, Andrew",21y 142d,22 (10-0-12 45.45%),14 (0.64),←,
34,"De Iulio, Ron",20y 346d,20 (12-0-8 60.00%),29 (1.45),←,
35,"Dean, Peter",28y 18d,148 (89-1-58 60.47%),21 (0.14),←,
6,"Dorotich, Jon",30y 334d,125 (69-1-55 55.60%),96 (0.77),←,
12,"Gleeson, Adrian",25y 331d,123 (74-1-48 60.57%),116 (0.94),←,
13,"Hanna, Mil",26y 356d,109 (56-1-52 51.83%),47 (0.43),←,
17,"Heaver, Brent",21y 285d,15 (10-0-5 66.67%),22 (1.47),3 (1-0-2 33.33%),10 (3.33)
4,"Kernahan, Stephen",29y 207d,159 (94-1-64 59.43%),450 (2.83),←,
43,"Koutoufides, Anthony",20y 68d,7 (2-0-5 28.57%),2 (0.29),←,
5,"McKay, Andrew",22y 256d,1 (0-0-1 0.00%),,←,
14,"Sexton, Michael",22y 22d,36 (17-0-19 47.22%),2 (0.06),←,
1,"Silvagni, Stephen",25y 300d,119 (74-0-45 62.18%),90 (0.76),←,
11,"Spalding, Earl",28y 16d,132 (84-0-48 63.64%),83 (0.63),23 (14-0-9 60.87%),20 (0.87)
8,"Spalding, Scott",24y 206d,1 (0-0-1 0.00%),,←,
38,"Welsh, Rohan",22y 171d,15 (9-0-6 60.00%),32 (2.13),←,
2,"Williams, Greg",29y 178d,158 (86-0-72 54.43%),131 (0.83),17 (10-0-7 58.82%),3 (0.18)
Totals,Totals,25y 168d,1642 (932-8-702 56.76%),1347 (0.82),,
C,"Parkin, David",50y 196d,328 (188-1-139 57.47%),,165 (101-1-63 61.52%),
