North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",28y 348d,182 (98-1-83 54.12%),222 (1.22),←,
5,"Anderson, Stuart",22y 316d,46 (32-0-14 69.57%),15 (0.33),←,
11,"Archer, Glenn",24y 46d,103 (63-0-40 61.17%),72 (0.70),←,
26,"Bell, Peter",21y 69d,32 (20-0-12 62.50%),30 (0.94),30 (20-0-10 66.67%),28 (0.93)
12,"Blakey, John",30y 289d,232 (113-0-119 48.71%),72 (0.31),97 (61-0-36 62.89%),34 (0.35)
9,"Chandler, Brett",21y 302d,35 (4-0-31 11.43%),3 (0.09),7 (3-0-4 42.86%),1 (0.14)
17,"Freeborn, Glenn",24y 92d,35 (23-0-12 65.71%),19 (0.54),←,
34,"King, David",25y 63d,73 (47-0-26 64.38%),18 (0.25),←,
35,"Longmire, John",26y 129d,162 (81-1-80 50.31%),500 (3.09),←,
4,"Martyn, Mick",28y 251d,183 (101-1-81 55.46%),14 (0.08),←,
31,"McKernan, Corey",23y 141d,78 (52-0-26 66.67%),79 (1.01),←,
20,"Mellington, Anthony",22y 286d,28 (3-0-25 10.71%),36 (1.29),4 (2-0-2 50.00%),12 (3.00)
13,"Pike, Martin",24y 176d,67 (15-0-52 22.39%),41 (0.61),7 (3-0-4 42.86%),1 (0.14)
22,"Roberts, Mark",31y 315d,169 (83-0-86 49.11%),142 (0.84),92 (57-0-35 61.96%),123 (1.34)
3,"Rock, Anthony",26y 222d,144 (86-0-58 59.72%),121 (0.84),←,
2,"Schwass, Wayne",28y 163d,169 (92-0-77 54.44%),95 (0.56),←,
8,"Scott, Robert",28y 69d,188 (112-1-75 59.84%),196 (1.04),56 (37-0-19 66.07%),32 (0.57)
24,"Sholl, Craig",29y 130d,158 (90-0-68 56.96%),65 (0.41),←,
37,"Simpson, Adam",21y 82d,32 (23-0-9 71.88%),17 (0.53),←,
10,"Stevens, Anthony",25y 311d,138 (81-0-57 58.70%),71 (0.51),←,
30,"Welsh, Scott",18y 153d,2 (1-0-1 50.00%),,←,
Totals,Totals,25y 171d,2256 (1220-4-1032 54.08%),1828 (0.81),,
C,"Pagan, Denis",49y 227d,102 (65-0-37 63.73%),,←,
