Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",32y 245d,244 (100-2-142 41.39%),236 (0.97),224 (96-2-126 43.30%),215 (0.96)
17,"Burns, Scott",30y 95d,181 (79-1-101 43.92%),107 (0.59),←,
10,"Caracella, Blake",28y 13d,161 (109-2-50 68.32%),186 (1.16),1 (0-0-1 0.00%),2 (2.00)
8,"Clement, James",28y 205d,173 (72-0-101 41.62%),46 (0.27),89 (46-0-43 51.69%),8 (0.09)
13,"Cole, Richard",21y 256d,49 (26-0-23 53.06%),6 (0.12),←,
1,"Davis, Leon",23y 284d,89 (41-0-48 46.07%),106 (1.19),←,
45,"Fanning, David",20y 251d,1 (0-0-1 0.00%),,←,
6,"Holland, Brodie",25y 84d,109 (46-0-63 42.20%),112 (1.03),73 (38-0-35 52.05%),75 (1.03)
26,"Johnson, Ben",23y 357d,101 (53-0-48 52.48%),21 (0.21),←,
18,"Licuria, Paul",27y 83d,139 (61-0-78 43.88%),43 (0.31),129 (59-0-70 45.74%),41 (0.32)
24,"Lockyer, Tarkyn",25y 149d,98 (45-0-53 45.92%),56 (0.57),←,
3,"Lonie, Ryan",22y 24d,87 (46-0-41 52.87%),45 (0.52),←,
7,"Morrison, Chad",26y 364d,149 (77-1-71 52.01%),88 (0.59),1 (0-0-1 0.00%),1 (1.00)
11,"OBree, Shane",26y 13d,125 (62-0-63 49.60%),50 (0.40),106 (53-0-53 50.00%),47 (0.44)
35,"Prestigiacomo, Simon",27y 56d,141 (57-0-84 40.43%),3 (0.02),←,
23,"Rocca, Anthony",27y 225d,181 (83-0-98 45.86%),280 (1.55),159 (72-0-87 45.28%),269 (1.69)
22,"Shaw, Rhyce",23y 163d,40 (20-0-20 50.00%),5 (0.13),←,
20,"Tarrant, Chris",24y 191d,125 (59-0-66 47.20%),228 (1.82),←,
14,"Wakelin, Shane",30y 228d,181 (89-2-90 49.72%),19 (0.10),87 (48-0-39 55.17%),
12,"Walker, Tristen",20y 351d,21 (13-0-8 61.90%),5 (0.24),←,
19,"Williams, Andrew",26y 27d,112 (49-1-62 44.20%),61 (0.54),28 (15-0-13 53.57%),19 (0.68)
2,"Woewodin, Shane",28y 259d,186 (89-0-97 47.85%),89 (0.48),48 (25-0-23 52.08%),26 (0.54)
Totals,Totals,25y 361d,2693 (1276-9-1408 47.38%),1792 (0.67),,
C,"Malthouse, Mick",51y 223d,495 (281-4-210 57.17%),,117 (58-0-59 49.57%),
