North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Firrito, Michael",10,7,11,21,,,,2.0,4.0,3.0,3.0,3.0,,1.0,,11.0,10.0,3.0,,1.0,,,89.0
38,"Gibson, Josh",10,6,10,20,,,,,5.0,1.0,,2.0,2.0,2.0,,4.0,15.0,,,4.0,1.0,1.0,91.0
6,"Grant, Shannon",5,3,5,10,,,,1.0,,2.0,1.0,3.0,,,,2.0,8.0,,,1.0,,,77.0
31,"Hale, David",12,8,1,13,8,2.0,,,,,1.0,1.0,4.0,1.0,3.0,8.0,5.0,4.0,7.0,,1.0,,97.0
26,"Hansen, Lachlan",5,3,7,12,,,,1.0,3.0,,,3.0,1.0,1.0,,3.0,9.0,,,1.0,,,90.0
39,"Harding, Leigh",8,5,5,13,,,,3.0,3.0,,,2.0,1.0,2.0,,1.0,13.0,,,2.0,,1.0,80.0
4,"Harris, Daniel",6,3,4,10,1,,,6.0,,1.0,,3.0,,3.0,,2.0,8.0,,,2.0,,,59.0
29,"Harvey, Brent",11,4,11,22,,,,3.0,1.0,3.0,3.0,1.0,,1.0,,6.0,15.0,,,,4.0,,89.0
21,"Jones, Corey",8,7,4,12,1,,,5.0,,5.0,1.0,2.0,,1.0,,6.0,6.0,1.0,1.0,,1.0,2.0,89.0
1,"McIntosh, Hamish",3,1,5,8,1,,7.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,4.0,3.0,,1.0,3.0,,1.0,68.0
42,"McMahon, Scott",7,5,2,9,,,,2.0,,4.0,,,,,,,8.0,,,1.0,,,97.0
20,"Petrie, Drew",7,10,6,13,,,15.0,,3.0,,2.0,1.0,1.0,,,7.0,7.0,3.0,,3.0,,,80.0
5,"Power, Sam",7,5,8,15,,,,2.0,3.0,1.0,,1.0,1.0,,,2.0,14.0,1.0,,,,,50.0
30,"Pratt, Daniel",19,8,8,27,,,,2.0,6.0,1.0,,3.0,2.0,1.0,,11.0,16.0,,,6.0,,,93.0
3,"Rawlings, Brady",5,,4,9,,,,,,2.0,,1.0,,1.0,,2.0,7.0,,,,,,74.0
7,"Simpson, Adam",11,2,16,27,,,1.0,1.0,1.0,3.0,4.0,7.0,3.0,,,11.0,19.0,,,,,,81.0
9,"Sinclair, Jess",14,9,5,19,,,,7.0,,4.0,1.0,2.0,,2.0,,2.0,17.0,,,1.0,2.0,1.0,58.0
12,"Thomas, Lindsay",5,4,4,9,2,,,,,2.0,,3.0,,2.0,,3.0,6.0,,1.0,,,1.0,89.0
37,"Thompson, Scott",8,6,2,10,,,,1.0,5.0,,,2.0,,,,2.0,8.0,,,4.0,,,92.0
14,"Urquhart, Gavin",4,1,5,9,,,,3.0,2.0,1.0,,2.0,,2.0,,2.0,8.0,,,1.0,,,80.0
36,"Watt, Shannon",5,6,7,12,,,,1.0,4.0,,,,2.0,,,5.0,8.0,,,6.0,1.0,,96.0
8,"Wells, Daniel",13,6,15,28,,,,4.0,2.0,2.0,5.0,2.0,,1.0,,7.0,21.0,1.0,,1.0,2.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,109,145,328,13,4.0,23.0,45.0,43.0,36.0,25.0,45.0,18.0,22.0,3.0,101.0,231.0,13.0,10.0,37.0,12.0,7.0,
Opposition,Opposition,219,115,205,424,17,13.0,49.0,50.0,21.0,64.0,43.0,48.0,22.0,18.0,3.0,128.0,298.0,17.0,20.0,32.0,6.0,13.0,
