Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
31,"Alvey, Mark",21y 314d,23 (11-0-12 47.83%),8 (0.35),←,
11,"Bandy, Daniel",26y 153d,109 (33-0-76 30.28%),84 (0.77),4 (0-0-4 0.00%),4 (1.00)
18,"Bartlett, Trent",25y 145d,78 (36-2-40 47.44%),42 (0.54),39 (18-0-21 46.15%),34 (0.87)
40,"Birss, Shane",19y 40d,3 (0-0-3 0.00%),3 (1.00),←,
20,"Bowden, Patrick",20y 259d,4 (0-0-4 0.00%),1 (0.25),←,
17,"Brown, Nathan",24y 69d,97 (52-1-44 54.12%),99 (1.02),←,
16,"Croft, Matthew",29y 53d,153 (84-3-66 55.88%),53 (0.35),←,
14,"Darcy, Luke",26y 282d,137 (71-2-64 52.55%),95 (0.69),←,
28,"Dimattina, Paul",27y 149d,94 (52-1-41 55.85%),42 (0.45),←,
4,"Garlick, Simon",27y 10d,136 (73-1-62 54.04%),104 (0.76),92 (49-1-42 53.80%),77 (0.84)
13,"Giansiracusa, Daniel",20y 40d,16 (5-0-11 31.25%),17 (1.06),←,
9,"Gilbee, Lindsay",20y 286d,11 (5-0-6 45.45%),2 (0.18),←,
3,"Grant, Chris",29y 128d,256 (134-4-118 53.13%),482 (1.88),←,
8,"Hahn, Mitch",20y 345d,22 (13-0-9 59.09%),2 (0.09),←,
22,"Harrison, Ben",27y 93d,102 (48-0-54 47.06%),46 (0.45),26 (10-0-16 38.46%),7 (0.27)
25,"Hunter, Kingsley",26y 328d,83 (32-0-51 38.55%),111 (1.34),42 (18-0-24 42.86%),25 (0.60)
6,"Johnson, Brad",25y 276d,171 (87-3-81 51.75%),188 (1.10),←,
35,"Kretiuk, Steven",29y 290d,140 (80-2-58 57.86%),11 (0.08),←,
39,"Liberatore, Tony",36y 68d,271 (143-3-125 53.32%),95 (0.35),←,
23,"McMahon, Jordan",18y 328d,8 (2-0-6 25.00%),4 (0.50),←,
2,"Murphy, Robert",19y 315d,20 (9-0-11 45.00%),3 (0.15),←,
5,"Smith, Rohan",28y 324d,195 (102-3-90 53.08%),188 (0.96),←,
Totals,Totals,25y 46d,2129 (1072-25-1032 50.35%),1680 (0.79),,
C,"Wallace, Terry",43y 128d,131 (71-1-59 54.58%),,←,
