Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",11,5,1,12,,,,1.0,3.0,,,2.0,1.0,2.0,,5.0,7.0,,1.0,5.0,,,98.0
27,"Baird, John",3,3,4,7,,,1.0,,,,,1.0,,,,4.0,4.0,1.0,,3.0,,,100.0
16,"Brown, Leigh",6,2,2,8,,,6.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,,6.0,2.0,1.0,,5.0,,,73.0
6,"Grant, Shannon",22,8,7,29,1,2.0,,,1.0,7.0,5.0,1.0,1.0,1.0,,9.0,19.0,,2.0,3.0,1.0,,100.0
39,"Harding, Leigh",4,2,,4,,,,,,2.0,1.0,,,,,1.0,3.0,,,,2.0,,58.0
4,"Harris, Daniel",6,1,3,9,,,,2.0,1.0,1.0,2.0,2.0,1.0,,,3.0,6.0,,,,,,52.0
29,"Harvey, Brent",11,3,9,20,,,,1.0,3.0,1.0,,2.0,1.0,,,5.0,16.0,,,,4.0,,80.0
21,"Jones, Corey",9,9,5,14,2,,2.0,5.0,,2.0,,2.0,2.0,1.0,,5.0,9.0,2.0,3.0,2.0,,,86.0
34,"King, David",4,4,5,9,1,1.0,,2.0,,3.0,2.0,,,,,3.0,6.0,1.0,1.0,1.0,,,90.0
35,"Makepeace, Troy",10,7,7,17,,,,3.0,4.0,,1.0,3.0,,,,3.0,13.0,,,2.0,5.0,,100.0
32,"Morrell, Digby",4,3,3,7,,1.0,,,,1.0,,4.0,1.0,3.0,,4.0,3.0,1.0,1.0,1.0,,,68.0
19,"Motlop, Daniel",10,7,7,17,1,1.0,1.0,3.0,,3.0,,5.0,,3.0,,6.0,11.0,2.0,1.0,3.0,2.0,,100.0
20,"Petrie, Drew",6,2,2,8,,1.0,2.0,5.0,,,2.0,2.0,1.0,2.0,,5.0,4.0,1.0,1.0,2.0,,,81.0
17,"Porter, Mark",3,2,2,5,,,13.0,2.0,1.0,,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,,1.0,,,49.0
3,"Rawlings, Brady",18,14,8,26,,,,,7.0,5.0,3.0,3.0,,,,7.0,18.0,,,1.0,,,100.0
26,"Rocca, Saverio",2,1,,2,1,1.0,1.0,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,76.0
7,"Simpson, Adam",12,5,6,18,,,3.0,2.0,1.0,3.0,3.0,2.0,1.0,,,6.0,11.0,2.0,1.0,1.0,1.0,1.0,77.0
9,"Sinclair, Jess",6,2,5,11,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,3.0,7.0,,,2.0,1.0,,100.0
10,"Stevens, Anthony",10,2,7,17,,,,2.0,2.0,3.0,4.0,1.0,1.0,,,5.0,10.0,,,,1.0,1.0,75.0
12,"Stevens, Michael",7,4,1,8,1,,1.0,,1.0,3.0,1.0,,1.0,,,2.0,7.0,,,1.0,,,60.0
36,"Watt, Shannon",5,6,5,10,,,,1.0,1.0,,,1.0,1.0,,,3.0,7.0,1.0,,3.0,,,100.0
8,"Wells, Daniel",12,7,3,15,,,1.0,1.0,2.0,2.0,,1.0,2.0,,,3.0,13.0,,1.0,4.0,1.0,1.0,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,99,92,273,7,8.0,31.0,33.0,31.0,39.0,30.0,38.0,18.0,15.0,,93.0,178.0,13.0,13.0,41.0,18.0,3.0,
Opposition,Opposition,209,108,112,321,19,12.0,20.0,28.0,27.0,53.0,36.0,37.0,15.0,18.0,6.0,114.0,206.0,12.0,20.0,43.0,12.0,13.0,
