Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",8,1.0,5,13,,,,2.0,,,,,2.0,4.0,,,,,,,,,
17,"Broderick, Paul",8,,2,10,,,,1.0,,,,,1.0,,,,,,,,,,
21,"Bulluss, Paul",8,4.0,3,11,1.0,,,,,,,,3.0,,,,,,,,,,
9,"Campbell, Wayne",17,2.0,8,25,,,2.0,,,,,,2.0,,,,,,,,,,
40,"Chaffey, Mark",3,1.0,2,5,,,,1.0,,,,,,,,,,,,,,,
10,"Daffy, Nick",8,3.0,4,12,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,
42,"Donati, Daniel",1,,2,3,,,,1.0,,,,,,,,,,,,,,,
25,"Gale, Brendon",8,6.0,3,11,,1.0,17.0,1.0,,,,,2.0,1.0,,,,,,,,,
1,"Gale, Michael",12,3.0,6,18,,,,,,,,,2.0,1.0,,,,,,,,,
2,"Gaspar, Darren",9,2.0,5,14,,,1.0,2.0,,,,,2.0,,,,,,,,,,
20,"Harrison, Ben",8,1.0,8,16,,,,3.0,,,,,,1.0,,,,,,,,,
16,"Holland, Ben",3,1.0,4,7,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,
3,"Kellaway, Duncan",6,5.0,8,14,,,,,,,,,,,,,,,,,,,
33,"Knights, Matthew",10,3.0,7,17,,,,1.0,,,,,2.0,1.0,,,,,,,,,
13,"Powell, Robert",5,1.0,5,10,,1.0,,4.0,,,,,,,,,,,,,,,
7,"Prescott, Ashley",14,5.0,1,15,,1.0,,,,,,,1.0,2.0,,,,,,,,,
12,"Richardson, Matthew",16,11.0,2,18,4.0,2.0,,,,,,,2.0,1.0,1.0,,,,,,,,
4,"Rogers, Matthew",12,4.0,3,15,,1.0,,,,,,,1.0,,,,,,,,,,
34,"Thompson, Ewan",5,1.0,2,7,,1.0,,1.0,,,,,1.0,,,,,,,,,,
29,"Torney, Jason",10,,1,11,,,,1.0,,,,,,,,,,,,,,,
41,"Turner, Scott",5,2.0,1,6,,,,,,,,,1.0,1.0,,,,,,,,,
Totals,Totals,176,56.0,82,258,7.0,8.0,20.0,21.0,,,,,23.0,14.0,1.0,,,,,,,,
Opposition,Opposition,200,86.0,104,304,7.0,26.0,19.0,32.0,,,,,14.0,23.0,5.0,,,,,,,,
