Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
23,"Bode, Matthew",19y 328d,14 (5-0-9 35.71%),9 (0.64),←,
3,"Breuer, Shayne",26y 255d,111 (63-3-45 58.11%),101 (0.91),40 (17-2-21 45.00%),24 (0.60)
26,"Burgoyne, Peter",21y 114d,34 (14-1-19 42.65%),29 (0.85),←,
7,"Chalmers, Brett",26y 30d,66 (27-1-38 41.67%),14 (0.21),16 (7-0-9 43.75%),6 (0.38)
35,"Cornes, Chad",19y 192d,4 (1-0-3 25.00%),2 (0.50),←,
28,"Daniels, Stephen",22y 262d,30 (12-2-16 43.33%),1 (0.03),←,
37,"Dew, Stuart",19y 278d,25 (9-1-15 38.00%),23 (0.92),←,
11,"Eagleton, Nathan",20y 194d,45 (20-2-23 46.67%),37 (0.82),←,
8,"Francis, Fabian",25y 211d,52 (22-1-29 43.27%),22 (0.42),29 (15-1-13 53.45%),5 (0.17)
10,"Francou, Josh",24y 289d,53 (23-2-28 45.28%),35 (0.66),←,
31,"French, Barnaby",23y 179d,9 (4-0-5 44.44%),2 (0.22),←,
18,"Harwood, Mark",21y 45d,8 (2-1-5 31.25%),2 (0.25),←,
29,"Kingsley, Adam",23y 276d,43 (20-1-22 47.67%),13 (0.30),←,
33,"Mead, Darren",28y 55d,53 (23-2-28 45.28%),3 (0.06),←,
4,"Naish, Chris",27y 238d,161 (67-2-92 42.24%),228 (1.42),18 (8-1-9 47.22%),16 (0.89)
14,"Paxman, Stephen",28y 170d,151 (44-1-106 29.47%),20 (0.13),49 (22-1-26 45.92%),2 (0.04)
27,"Poulton, Jared",22y 32d,5 (2-0-3 40.00%),3 (0.60),←,
6,"Schofield, Jarrad",24y 113d,72 (43-0-29 59.72%),46 (0.64),9 (4-0-5 44.44%),12 (1.33)
34,"Steinberner, Nathan",22y 73d,3 (0-1-2 16.67%),1 (0.33),←,
36,"Stevens, Nick",19y 140d,26 (11-1-14 44.23%),19 (0.73),←,
16,"Tredrea, Warren",20y 150d,27 (12-0-15 44.44%),53 (1.96),←,
15,"Wilson, Michael",22y 183d,52 (23-2-27 46.15%),22 (0.42),←,
Totals,Totals,23y 73d,1044 (447-24-573 42.82%),685 (0.66),,
C,"Williams, Mark",40y 275d,9 (4-0-5 44.44%),,←,
