St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Allen, Tim",4,2,4,8,1,1.0,,,,,,,2.0,1.0,,,,,,,,,
30,"Bingham, Lawrence",6,4,14,20,,,13.0,1.0,,,,,1.0,1.0,,,,,,,,,
18,"Bowey, Brett",17,5,6,23,2,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,
3,"Burke, Nathan",22,8,9,31,,,,2.0,,,,,1.0,1.0,,,,,,,,,
15,"Coghlan, Frank",15,5,5,20,2,3.0,,1.0,,,,,,,,,,,,,,,
14,"Craven, Danny",8,6,1,9,,,,1.0,,,,,2.0,,,,,,,,,,
8,"Devonport, Craig",13,7,8,21,2,4.0,,,,,,,2.0,2.0,,,,,,,,,
10,"Flanigan, Darren",,,,,,,,,,,,,,,,,,,,,,,
16,"Fletcher, Adrian",10,4,13,23,,,,4.0,,,,,1.0,1.0,,,,,,,,,
2,"Frawley, Danny",8,4,4,12,,,,2.0,,,,,4.0,1.0,,,,,,,,,
35,"Harvey, Robert",20,5,11,31,1,,,3.0,,,,,2.0,1.0,3.0,,,,,,,,
52,"Kickett, Dale",8,3,7,15,1,,,2.0,,,,,,3.0,,,,,,,,,
4,"Lockett, Tony",1,1,,1,,,,,,,,,,3.0,,,,,,,,,
23,"Loewe, Stewart",10,6,4,14,,3.0,4.0,1.0,,,,,1.0,,,,,,,,,,
5,"McAdam, Gilbert",15,8,6,21,2,1.0,,,,,,,,3.0,,,,,,,,,
12,"Morris, Russell",17,3,5,22,,,1.0,,,,,,4.0,1.0,,,,,,,,,
1,"Newport, Stephen",3,3,2,5,,1.0,,,,,,,,,,,,,,,,,
41,"Pekin, Tim",12,4,8,20,,,,,,,,,1.0,,,,,,,,,,
31,"Shanahan, Jamie",6,2,1,7,,,,1.0,,,,,3.0,2.0,,,,,,,,,
7,"Winmar, Nicky",17,5,3,20,,1.0,,,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,85,111,323,11,17.0,18.0,19.0,,,,,28.0,22.0,3.0,,,,,,,,
Opposition,Opposition,187,68,105,292,16,15.0,7.0,41.0,,,,,25.0,28.0,3.0,,,,,,,,
