Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",26y 167d,92 (48-0-44 52.17%),34 (0.37),←,
19,"Betts, Eddie",26y 193d,171 (69-3-99 41.23%),271 (1.58),←,
37,"Cachia, Jaryd",22y 30d,6 (4-0-2 66.67%),,←,
41,"Casboult, Levi",23y 84d,10 (5-0-5 50.00%),9 (0.90),←,
35,"Curnow, Ed",23y 212d,38 (25-1-12 67.11%),5 (0.13),←,
38,"Garlett, Jeff",23y 308d,87 (49-1-37 56.90%),155 (1.78),←,
4,"Gibbs, Bryce",24y 84d,142 (67-1-74 47.54%),73 (0.51),←,
23,"Henderson, Lachie",23y 175d,71 (35-1-35 50.00%),40 (0.56),56 (27-1-28 49.11%),37 (0.66)
40,"Jamison, Michael",26y 361d,98 (47-1-50 48.47%),1 (0.01),←,
5,"Judd, Chris",29y 272d,249 (143-3-103 58.03%),211 (0.85),115 (59-1-55 51.74%),73 (0.63)
8,"Kreuzer, Matthew",24y 25d,96 (50-0-46 52.08%),51 (0.53),←,
9,"Lucas, Kane",21y 346d,28 (16-0-12 57.14%),12 (0.43),←,
14,"McLean, Brock",27y 88d,130 (55-1-74 42.69%),58 (0.45),36 (18-0-18 50.00%),19 (0.53)
3,"Murphy, Marc",25y 323d,153 (70-1-82 46.08%),128 (0.84),←,
12,"Robinson, Mitch",24y,78 (44-1-33 57.05%),47 (0.60),←,
29,"Scotland, Heath",32y 321d,253 (107-2-144 42.69%),78 (0.31),200 (84-2-114 42.50%),66 (0.33)
6,"Simpson, Kade",29y 33d,187 (78-2-107 42.25%),115 (0.61),←,
42,"Tuohy, Zach",23y 179d,41 (24-0-17 58.54%),10 (0.24),←,
30,"Waite, Jarrad",30y 123d,159 (58-3-98 37.42%),212 (1.33),←,
1,"Walker, Andrew",27y 20d,153 (57-3-93 38.24%),115 (0.75),←,
43,"White, Simon",24y 355d,25 (17-1-7 70.00%),2 (0.08),←,
13,"Yarran, Chris",22y 170d,72 (35-1-36 49.31%),56 (0.78),←,
Totals,Totals,25y 226d,2339 (1103-26-1210 47.16%),1683 (0.72),,
C,"Malthouse, Mick",59y 294d,675 (392-6-277 58.52%),,11 (6-0-5 54.55%),
