Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",9.0,4.0,,9,,,3.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,,5.0,5,,,1.0,,,59.0
21,"Barry, Leo",8.0,6.0,11.0,19,,,,1.0,6.0,2.0,,3.0,,2.0,,3.0,15,1.0,,1.0,2.0,,94.0
42,"Bevan, Paul",11.0,7.0,5.0,16,,,,3.0,4.0,,,2.0,,,,6.0,9,,,3.0,,,86.0
14,"Bird, Craig",5.0,1.0,7.0,12,1.0,,,2.0,1.0,2.0,1.0,3.0,,2.0,,4.0,8,,,1.0,,1.0,66.0
6,"Bolton, Craig",8.0,4.0,3.0,11,,,,2.0,3.0,1.0,,1.0,2.0,,,4.0,8,,,5.0,,,92.0
24,"Bolton, Jude",12.0,3.0,9.0,21,,1.0,1.0,5.0,2.0,6.0,5.0,2.0,2.0,,,8.0,14,1.0,,4.0,,,87.0
32,"Buchanan, Amon",,,12.0,12,,,,,,2.0,1.0,1.0,,1.0,,7.0,5,,,,,,80.0
10,"Everitt, Peter",4.0,2.0,3.0,7,,,14.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,,5.0,2,1.0,,1.0,1.0,,45.0
1,"Hall, Barry",8.0,6.0,2.0,10,1.0,3.0,,3.0,,1.0,,5.0,,5.0,,2.0,8,1.0,3.0,1.0,,,87.0
15,"Jack, Kieren",5.0,4.0,9.0,14,,2.0,,2.0,,1.0,,2.0,,1.0,,5.0,9,,1.0,,,,74.0
16,"Jolly, Darren",10.0,10.0,10.0,20,,,17.0,2.0,2.0,4.0,3.0,6.0,,1.0,,10.0,12,3.0,,1.0,1.0,,79.0
17,"Kennelly, Tadhg",13.0,4.0,8.0,21,,,,1.0,5.0,1.0,,3.0,1.0,1.0,,5.0,14,1.0,,1.0,2.0,,85.0
31,"Kirk, Brett",18.0,7.0,11.0,29,,1.0,,9.0,2.0,6.0,8.0,3.0,,1.0,2.0,14.0,16,,,2.0,,,90.0
9,"Malceski, Nick",9.0,3.0,3.0,12,,,,1.0,2.0,3.0,,2.0,,,,2.0,9,,,1.0,,1.0,85.0
29,"Mattner, Martin",9.0,5.0,11.0,20,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,4.0,16,,,4.0,,1.0,85.0
3,"McVeigh, Jarrad",6.0,3.0,5.0,11,,,,7.0,1.0,3.0,,,,,,3.0,8,,,,,1.0,89.0
33,"Moore, Jarred",7.0,1.0,3.0,10,1.0,1.0,,2.0,1.0,2.0,,,4.0,,,6.0,4,,,,,,70.0
5,"OKeefe, Ryan",10.0,2.0,5.0,15,1.0,1.0,,1.0,,3.0,,2.0,,1.0,,4.0,10,,1.0,1.0,,,95.0
19,"OLoughlin, Michael",7.0,6.0,3.0,10,1.0,4.0,,1.0,,1.0,,,1.0,,,6.0,4,2.0,5.0,,,,90.0
26,"Playfair, Henry",8.0,7.0,4.0,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,7,1.0,2.0,1.0,,1.0,72.0
25,"Richards, Ted",6.0,4.0,4.0,10,,,,,1.0,,,,,,,2.0,6,,,3.0,,,94.0
30,"Roberts-Thomson, Lewis",5.0,6.0,3.0,8,,,,1.0,2.0,1.0,,3.0,,2.0,,,9,,,3.0,1.0,,96.0
Totals,Totals,178.0,95.0,131.0,309,6.0,14.0,36.0,50.0,39.0,44.0,23.0,46.0,16.0,20.0,2.0,110.0,198,11.0,12.0,34.0,7.0,5.0,
Opposition,Opposition,244.0,124.0,115.0,359,11.0,13.0,27.0,51.0,37.0,51.0,32.0,41.0,20.0,16.0,4.0,133.0,211,16.0,16.0,36.0,29.0,6.0,
