Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
15,"Banik, Anthony",18y 121d,26 (8-0-18 30.77%),,←,
46,"Campbell, Wayne",18y 237d,4 (2-0-2 50.00%),1 (0.25),←,
16,"Cloke, David",36y 110d,319 (182-2-135 57.37%),314 (0.98),205 (118-2-85 58.05%),263 (1.28)
30,"Free, Tony",21y 325d,57 (18-0-39 31.58%),23 (0.40),←,
25,"Gale, Brendon",22y 304d,30 (9-0-21 30.00%),27 (0.90),←,
24,"Goodwin, Andy",27y 323d,45 (14-0-31 31.11%),9 (0.20),←,
34,"Hogg, Jeff",24y 215d,93 (28-0-65 30.11%),171 (1.84),←,
2,"Keays, Terry",21y 15d,28 (11-0-17 39.29%),29 (1.04),8 (2-0-6 25.00%),18 (2.25)
33,"Knights, Matthew",20y 225d,53 (16-0-37 30.19%),39 (0.74),←,
4,"Lambert, Craig",22y 225d,68 (19-0-49 27.94%),23 (0.34),←,
39,"Mrakov, John",22y 182d,5 (2-0-3 40.00%),,2 (1-0-1 50.00%),
6,"Naish, Chris",19y 233d,12 (3-0-9 25.00%),17 (1.42),←,
35,"Pickering, Michael",27y 169d,124 (42-0-82 33.87%),151 (1.22),←,
32,"Ryan, Des",23y 224d,46 (15-0-31 32.61%),25 (0.54),←,
8,"Ryan, Stephen",20y 316d,28 (8-0-20 28.57%),32 (1.14),←,
17,"Smith, Craig",24y 111d,50 (11-0-39 22.00%),12 (0.24),←,
41,"Turner, Scott",20y 352d,8 (2-0-6 25.00%),,←,
12,"Underwood, Andrew",23y 308d,14 (9-0-5 64.29%),5 (0.36),2 (1-0-1 50.00%),1 (0.50)
3,"Weightman, Dale",31y 227d,238 (110-2-126 46.64%),310 (1.30),←,
20,"Young, Barry",20y 326d,31 (10-0-21 32.26%),20 (0.65),←,
Totals,Totals,23y 191d,1279 (519-4-756 40.58%),1208 (0.94),,
C,"Bartlett, Kevin",44y 73d,74 (22-0-52 29.73%),,←,
