Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
20,"Baird, Travis",19y 363d,3 (1-0-2 33.33%),3 (1.00),1 (0-0-1 0.00%),2 (2.00)
42,"Boyd, Matthew",23y 330d,60 (25-0-35 41.67%),17 (0.28),←,
17,"Cooney, Adam",20y 296d,57 (25-0-32 43.86%),51 (0.89),←,
4,"Cross, Daniel",23y 115d,62 (26-1-35 42.74%),10 (0.16),←,
10,"Eagleton, Nathan",27y 255d,188 (84-3-101 45.48%),166 (0.88),132 (58-1-73 44.32%),121 (0.92)
9,"Gilbee, Lindsay",25y 15d,89 (38-1-50 43.26%),48 (0.54),←,
3,"Grant, Chris",33y 222d,328 (168-5-155 51.98%),544 (1.66),←,
16,"Griffen, Ryan",19y 361d,33 (18-0-15 54.55%),13 (0.39),←,
25,"Hargrave, Ryan",24y 362d,86 (34-2-50 40.70%),23 (0.27),←,
6,"Johnson, Brad",30y 5d,270 (124-5-141 46.85%),377 (1.40),←,
36,"Lake, Brian",24y 146d,69 (26-0-43 37.68%),9 (0.13),←,
28,"McCormack, Damien",19y 176d,2 (1-0-1 50.00%),,←,
23,"McMahon, Jordan",23y 57d,88 (33-2-53 38.64%),34 (0.39),←,
27,"Minson, Will",21y 103d,27 (15-0-12 55.56%),7 (0.26),←,
38,"Morris, Dale",23y 206d,33 (20-0-13 60.61%),1 (0.03),←,
15,"Power, Sam",23y 21d,62 (22-1-39 36.29%),11 (0.18),←,
1,"Ray, Farren",20y 122d,34 (15-0-19 44.12%),13 (0.38),←,
30,"Robbins, Matthew",29y 76d,129 (55-2-72 43.41%),106 (0.82),122 (51-2-69 42.62%),106 (0.87)
5,"Smith, Rohan",33y 53d,292 (140-5-147 48.80%),246 (0.84),←,
11,"Street, Peter",26y 47d,57 (23-1-33 41.23%),13 (0.23),40 (16-0-24 40.00%),10 (0.25)
7,"West, Scott",31y 251d,292 (136-4-152 47.26%),102 (0.35),←,
37,"Wight, Cameron",21y 109d,6 (1-0-5 16.67%),,←,
Totals,Totals,24y 301d,2267 (1030-32-1205 45.43%),1794 (0.79),,
C,"Eade, Rodney",48y 110d,190 (102-2-86 54.21%),,38 (21-0-17 55.26%),
