Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",29y 136d,156 (84-0-72 53.85%),22 (0.14),←,
35,"Biglands, Rhett",28y 230d,115 (67-0-48 58.26%),44 (0.38),←,
10,"Bode, Matthew",26y 297d,88 (45-0-43 51.14%),71 (0.81),59 (34-0-25 57.63%),46 (0.78)
24,"Burton, Brett",27y 353d,122 (64-0-58 52.46%),152 (1.25),←,
4,"Clarke, Matthew",32y 216d,234 (115-2-117 49.57%),34 (0.15),104 (53-0-51 50.96%),15 (0.14)
11,"Doughty, Michael",26y 260d,80 (50-0-30 62.50%),21 (0.26),←,
36,"Goodwin, Simon",29y 117d,174 (98-0-76 56.32%),102 (0.59),←,
34,"Hart, Ben",31y 287d,302 (161-1-140 53.48%),45 (0.15),←,
37,"Hentschel, Trent",23y 118d,45 (27-0-18 60.00%),42 (0.93),←,
18,"Johncock, Graham",23y 183d,89 (50-0-39 56.18%),71 (0.80),←,
21,"Knights, Chris",19y 209d,5 (4-0-1 80.00%),,←,
3,"Massie, Kris",25y 327d,89 (49-0-40 55.06%),21 (0.24),46 (23-0-23 50.00%),9 (0.20)
16,"McGregor, Ken",25y 83d,121 (64-0-57 52.89%),71 (0.59),←,
23,"McLeod, Andrew",29y 261d,244 (130-0-114 53.28%),236 (0.97),←,
22,"Perrie, Ian",27y 13d,98 (57-0-41 58.16%),109 (1.11),←,
33,"Reilly, Brent",22y 161d,48 (30-0-18 62.50%),18 (0.38),←,
32,"Ricciuto, Mark",30y 318d,290 (148-1-141 51.21%),251 (0.87),←,
25,"Rutten, Ben",22y 329d,40 (27-0-13 67.50%),4 (0.10),←,
12,"Shirley, Robert",25y 317d,79 (44-0-35 55.70%),17 (0.22),←,
14,"Skipworth, Hayden",23y 56d,40 (22-0-18 55.00%),21 (0.52),←,
5,"Thompson, Scott",23y 39d,67 (39-0-28 58.21%),45 (0.67),28 (21-0-7 75.00%),28 (1.00)
7,"van Berlo, Nathan",19y 320d,15 (12-0-3 80.00%),2 (0.13),←,
Totals,Totals,26y 61d,2541 (1387-4-1150 54.58%),1399 (0.55),,
C,"Craig, Neil",50y 101d,38 (25-0-13 65.79%),,←,
