Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",24y 239d,65 (38-1-26 59.23%),11 (0.17),31 (17-0-14 54.84%),5 (0.16)
30,"Bourke, David",25y 129d,73 (39-0-34 53.42%),14 (0.19),←,
11,"Bowden, Joel",22y 331d,88 (46-0-42 52.27%),85 (0.97),←,
17,"Broderick, Paul",31y 135d,246 (120-1-125 48.98%),159 (0.65),153 (81-1-71 53.27%),79 (0.52)
15,"Cameron, Leon",28y 258d,199 (107-3-89 54.52%),80 (0.40),27 (14-0-13 51.85%),12 (0.44)
9,"Campbell, Wayne",28y 237d,208 (96-1-111 46.39%),129 (0.62),←,
6,"Chaffey, Mark",24y 12d,66 (31-0-35 46.97%),16 (0.24),←,
10,"Daffy, Nick",28y 7d,159 (82-1-76 51.89%),181 (1.14),←,
25,"Gale, Brendon",32y 304d,230 (101-1-128 44.13%),208 (0.90),←,
2,"Gaspar, Darren",24y 363d,129 (59-0-70 45.74%),12 (0.09),108 (52-0-56 48.15%),11 (0.10)
38,"Haynes, Ben",19y 325d,3 (2-0-1 66.67%),,←,
1,"Hilton, Rory",22y 33d,41 (17-0-24 41.46%),27 (0.66),32 (14-0-18 43.75%),24 (0.75)
16,"Holland, Ben",24y 8d,95 (48-0-47 50.53%),108 (1.14),←,
39,"Kellaway, Andrew",25y 176d,64 (32-0-32 50.00%),13 (0.20),←,
3,"Kellaway, Duncan",28y 90d,150 (76-1-73 51.00%),10 (0.07),←,
33,"Knights, Matthew",30y 225d,246 (103-0-143 41.87%),130 (0.53),←,
27,"Krakouer, Andrew",18y 103d,2 (0-0-2 0.00%),3 (1.50),←,
5,"Ottens, Brad",21y 113d,62 (30-0-32 48.39%),61 (0.98),←,
12,"Richardson, Matthew",26y 60d,130 (63-0-67 48.46%),411 (3.16),←,
19,"Sziller, Steven",28y 154d,126 (58-1-67 46.43%),38 (0.30),8 (5-0-3 62.50%),
32,"Tivendale, Greg",22y 29d,42 (20-0-22 47.62%),27 (0.64),←,
36,"Zantuck, Ty",19y 92d,5 (1-0-4 20.00%),1 (0.20),←,
Totals,Totals,25y 122d,2429 (1169-10-1250 48.13%),1724 (0.71),,
C,"Frawley, Danny",37y 252d,30 (16-0-14 53.33%),,←,
