North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",23y 18d,27 (11-1-15 42.59%),20 (0.74),←,
4,"Anthony, Liam",23y 227d,21 (6-1-14 30.95%),8 (0.38),←,
18,"Atley, Shaun",18y 223d,4 (0-0-4 0.00%),1 (0.25),←,
10,"Cunnington, Ben",19y 298d,22 (10-0-12 45.45%),3 (0.14),←,
11,"Firrito, Michael",27y 148d,153 (73-2-78 48.37%),25 (0.16),←,
32,"Garlett, Cruize",22y 49d,20 (9-0-11 45.00%),3 (0.15),←,
22,"Goldstein, Todd",22y 297d,40 (18-1-21 46.25%),22 (0.55),←,
17,"Grima, Nathan",25y 262d,33 (15-1-17 46.97%),,←,
6,"Hansen, Lachlan",22y 250d,54 (23-1-30 43.52%),41 (0.76),←,
29,"Harvey, Brent",32y 345d,305 (163-3-139 53.93%),348 (1.14),←,
42,"McMahon, Scott",24y 326d,72 (34-1-37 47.92%),25 (0.35),←,
20,"Petrie, Drew",28y 191d,181 (83-3-95 46.69%),162 (0.90),←,
30,"Pratt, Daniel",28y 34d,112 (55-1-56 49.55%),10 (0.09),109 (54-1-54 50.00%),9 (0.08)
3,"Rawlings, Brady",29y 318d,227 (111-2-114 49.34%),60 (0.26),←,
21,"Richardson, Cameron",23y 143d,4 (0-0-4 0.00%),,←,
9,"Swallow, Andrew",23y 326d,88 (37-1-50 42.61%),49 (0.56),←,
25,"Tarrant, Robbie",21y 364d,6 (1-0-5 16.67%),1 (0.17),←,
12,"Thomas, Lindsay",23y 55d,76 (32-2-42 43.42%),98 (1.29),←,
16,"Thompson, Scott",24y 350d,54 (18-2-34 35.19%),1 (0.02),←,
8,"Wells, Daniel",26y 80d,153 (76-2-75 50.33%),89 (0.58),←,
19,"Wright, Sam",20y 283d,28 (11-0-17 39.29%),26 (0.93),←,
7,"Ziebell, Jack",20y 55d,28 (11-0-17 39.29%),6 (0.21),←,
Totals,Totals,24y 111d,1708 (797-24-887 46.66%),998 (0.58),,
C,"Scott, Brad",34y 356d,26 (11-0-15 42.31%),,←,
