Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",35y 95d,341 (183-2-156 53.96%),432 (1.27),231 (148-2-81 64.50%),308 (1.33)
30,"Atkins, Tom",23y 333d,20 (14-0-6 70.00%),4 (0.20),←,
24,"Bews, Jed",25y 246d,79 (44-2-33 56.96%),8 (0.10),←,
46,"Blicavs, Mark",28y 142d,154 (102-2-50 66.88%),36 (0.23),←,
40,"Dahlhaus, Luke",26y 361d,174 (85-0-89 48.85%),120 (0.69),20 (15-0-5 75.00%),10 (0.50)
35,"Dangerfield, Patrick",29y 134d,244 (141-1-102 57.99%),277 (1.14),90 (60-1-29 67.22%),114 (1.27)
22,"Duncan, Mitch",28y 68d,201 (144-1-56 71.89%),145 (0.72),←,
29,"Guthrie, Cameron",26y 363d,158 (103-2-53 65.82%),51 (0.32),←,
26,"Hawkins, Tom",31y 27d,253 (181-2-70 71.94%),550 (2.17),←,
25,"Henderson, Lachie",29y 246d,169 (84-2-83 50.30%),112 (0.66),52 (34-1-17 66.35%),8 (0.15)
38,"Henry, Jack",20y 353d,41 (26-0-15 63.41%),8 (0.20),←,
11,"Kelly, Tim",25y 22d,44 (28-0-16 63.64%),41 (0.93),←,
8,"Kolodjashnij, Jake",24y 8d,90 (58-2-30 65.56%),,←,
32,"Miers, Gryan",20y 140d,21 (15-0-6 71.43%),24 (1.14),←,
19,"Narkle, Quinton",21y 257d,8 (4-0-4 50.00%),8 (1.00),←,
42,"OConnor, Mark",22y 212d,26 (17-0-9 65.38%),1 (0.04),←,
3,"Parfitt, Brandan",21y 112d,50 (35-0-15 70.00%),24 (0.48),←,
17,"Ratugolea, Esava",21y 24d,24 (18-0-6 75.00%),18 (0.75),←,
14,"Selwood, Joel",31y 83d,291 (214-1-76 73.71%),157 (0.54),←,
44,"Stewart, Tom",26y 155d,64 (42-0-22 65.63%),3 (0.05),←,
7,"Taylor, Harry",33y 66d,257 (189-2-66 73.93%),74 (0.29),←,
2,"Tuohy, Zach",29y 250d,182 (86-2-94 47.80%),56 (0.31),62 (38-1-23 62.10%),16 (0.26)
Totals,Totals,26y 185d,2891 (1813-21-1057 62.71%),2149 (0.74),,
C,"Scott, Chris",43y 106d,211 (146-2-63 69.67%),,←,
