Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",5,,4.0,9,,,3.0,3,,3.0,1.0,,1.0,,,2.0,6,,,1.0,1.0,,60.0
42,"Bevan, Paul",9,4.0,4.0,13,,,,1,4.0,,,1.0,1.0,1.0,,5.0,8,,,2.0,2.0,1.0,95.0
14,"Bird, Craig",7,6.0,16.0,23,,,,3,1.0,3.0,4.0,1.0,,1.0,,8.0,15,,,3.0,,,76.0
6,"Bolton, Craig",6,3.0,6.0,12,,,,2,3.0,,,6.0,,2.0,,3.0,10,,,2.0,1.0,,93.0
24,"Bolton, Jude",12,2.0,4.0,16,1.0,,,8,,4.0,5.0,1.0,3.0,1.0,,9.0,7,,,2.0,,,87.0
34,"Brabazon, Ryan",7,7.0,7.0,14,,,,1,,2.0,2.0,1.0,,,,4.0,10,1.0,,,,,53.0
7,"Brennan, Luke",5,4.0,8.0,13,1.0,2.0,,4,,1.0,1.0,3.0,1.0,,,6.0,7,2.0,2.0,1.0,,,89.0
28,"Crouch, Jared",14,1.0,1.0,15,,,,2,4.0,5.0,1.0,3.0,1.0,1.0,,4.0,8,,,1.0,,,77.0
10,"Everitt, Peter",4,2.0,2.0,6,,,5.0,2,,1.0,3.0,2.0,2.0,,,3.0,3,,,,,1.0,41.0
39,"Grundy, Heath",8,6.0,5.0,13,,,,2,1.0,3.0,,1.0,,,,3.0,10,,,,2.0,,94.0
1,"Hall, Barry",10,10.0,4.0,14,3.0,3.0,,2,,2.0,,1.0,,,,8.0,6,4.0,6.0,1.0,,2.0,100.0
15,"Jack, Kieren",6,3.0,8.0,14,1.0,,,6,1.0,3.0,3.0,,1.0,,,4.0,10,,,1.0,1.0,,73.0
16,"Jolly, Darren",4,2.0,3.0,7,,,33.0,1,,1.0,2.0,3.0,1.0,1.0,,4.0,2,,,2.0,,1.0,72.0
17,"Kennelly, Tadhg",11,3.0,9.0,20,,,,2,6.0,2.0,,,,,,2.0,15,1.0,,3.0,4.0,,85.0
31,"Kirk, Brett",8,,10.0,18,,1.0,,3,,3.0,1.0,2.0,3.0,2.0,,4.0,13,,,3.0,,,88.0
29,"Mattner, Martin",10,2.0,5.0,15,,,,5,4.0,3.0,2.0,3.0,2.0,2.0,,6.0,5,,,2.0,4.0,1.0,91.0
3,"McVeigh, Jarrad",14,2.0,12.0,26,6.0,1.0,,3,3.0,4.0,6.0,,1.0,,3.0,12.0,14,,,3.0,,1.0,83.0
5,"OKeefe, Ryan",20,7.0,8.0,28,,,,4,1.0,5.0,5.0,4.0,2.0,1.0,,8.0,19,,,2.0,1.0,,95.0
25,"Richards, Ted",8,10.0,11.0,19,1.0,2.0,,1,1.0,2.0,2.0,2.0,1.0,2.0,,7.0,12,3.0,4.0,3.0,,1.0,94.0
30,"Roberts-Thomson, Lewis",10,3.0,7.0,17,,,,3,3.0,2.0,1.0,,4.0,,,8.0,9,1.0,,4.0,2.0,,95.0
13,"Veszpremi, Patrick",12,2.0,5.0,17,1.0,4.0,,1,,3.0,1.0,,3.0,,,10.0,8,,,,,1.0,82.0
18,"White, Jesse",2,2.0,,2,,,,3,,,,3.0,,1.0,,,2,,,4.0,,,77.0
Totals,Totals,192,81.0,139.0,331,14.0,13.0,41.0,62,32.0,52.0,40.0,37.0,27.0,15.0,3.0,120.0,199,12.0,12.0,40.0,18.0,9.0,
Opposition,Opposition,177,77.0,150.0,327,17.0,11.0,27.0,56,34.0,49.0,36.0,52.0,15.0,27.0,3.0,132.0,195,11.0,11.0,49.0,37.0,10.0,
