Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",26y 42d,111 (65-4-42 60.36%),40 (0.36),←,
21,"Balta, Noah",24y 138d,86 (50-2-34 59.30%),26 (0.30),←,
41,"Banks, Sam",20y 342d,7 (3-0-4 42.86%),1 (0.14),←,
29,"Bolton, Shai",25y 92d,114 (66-4-44 59.65%),134 (1.18),←,
35,"Broad, Nathan",30y 329d,127 (85-3-39 68.11%),3 (0.02),←,
44,"Campbell, Seth",19y 71d,1 (0-0-1 0.00%),2 (2.00),←,
27,"Dow, Thomson",22y 145d,18 (6-1-11 36.11%),1 (0.06),←,
18,"Gibcus, Josh",20y 340d,19 (11-0-8 57.89%),3 (0.16),←,
2,"Grimes, Dylan",32y 237d,230 (139-4-87 61.30%),3 (0.01),←,
22,"Hopper, Jacob",27y 32d,131 (70-3-58 54.58%),51 (0.39),17 (7-1-9 44.12%),9 (0.53)
20,"Koschitzke, Jacob",23y 242d,49 (16-2-31 34.69%),54 (1.10),1 (0-0-1 0.00%),
33,"McIntosh, Kamdyn",29y 341d,169 (105-3-61 63.02%),48 (0.28),←,
24,"Naismith, Sam",31y 237d,31 (20-0-11 64.52%),3 (0.10),1 (0-0-1 0.00%),
50,"Pickett, Marlion",32y 63d,79 (42-4-33 55.70%),24 (0.30),←,
3,"Prestia, Dion",31y 149d,213 (103-3-107 49.06%),70 (0.33),118 (77-3-38 66.53%),40 (0.34)
17,"Rioli, Daniel",26y 328d,161 (96-4-61 60.87%),103 (0.64),←,
10,"Rioli, Maurice",21y 190d,28 (16-2-10 60.71%),18 (0.64),←,
5,"Ross, Jack",23y 188d,64 (33-2-29 53.13%),14 (0.22),←,
32,"Ryan, Samson",23y 91d,16 (6-0-10 37.50%),12 (0.75),←,
15,"Short, Jayden",28y 45d,154 (92-4-58 61.04%),34 (0.22),←,
14,"Taranto, Tim",26y 41d,138 (69-3-66 51.09%),67 (0.49),24 (10-1-13 43.75%),19 (0.79)
1,"Vlastuin, Nick",29y 325d,212 (129-4-79 61.79%),29 (0.14),←,
45,"Young, Tylar",25y 186d,20 (8-0-12 40.00%),,←,
Totals,Totals,26y 87d,2178 (1230-52-896 56.47%),740 (0.34),,
C,"Yze, Adem",46y 170d,2 (1-0-1 50.00%),,1 (0-0-1 0.00%),
