Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
7,"Cunningham, Harry",24y 156d,89 (61-0-28 68.54%),44 (0.49),←,
13,"Florent, Oliver",19y 293d,17 (9-0-8 52.94%),8 (0.47),←,
39,"Grundy, Heath",31y 343d,245 (155-2-88 63.67%),23 (0.09),←,
9,"Hayward, Will",19y 197d,25 (15-0-10 60.00%),36 (1.44),←,
5,"Heeney, Isaac",22y 6d,66 (47-0-19 71.21%),66 (1.00),←,
29,"Hewett, George",22y 133d,56 (39-0-17 69.64%),29 (0.52),←,
15,"Jack, Kieren",30y 317d,237 (149-3-85 63.50%),156 (0.66),←,
10,"Jones, Zak",23y 57d,60 (37-0-23 61.67%),18 (0.30),←,
12,"Kennedy, Josh",29y 325d,212 (137-2-73 65.09%),133 (0.63),199 (132-2-65 66.83%),129 (0.65)
44,"Lloyd, Jake",24y 233d,100 (71-0-29 71.00%),25 (0.25),←,
30,"McCartin, Tom",18y 132d,1 (1-0-0 100.00%),,←,
3,"McVeigh, Jarrad",33y 34d,308 (193-4-111 63.31%),199 (0.65),←,
14,"Mills, Callum",21y 39d,54 (35-0-19 64.81%),2 (0.04),←,
11,"Papley, Tom",21y 302d,48 (34-0-14 70.83%),64 (1.33),←,
26,"Parker, Luke",25y 198d,159 (107-1-51 67.61%),127 (0.80),←,
24,"Rampe, Dane",27y 343d,123 (86-1-36 70.33%),6 (0.05),←,
27,"Robinson, Dan",23y 312d,18 (15-0-3 83.33%),5 (0.28),←,
16,"Rohan, Gary",26y 338d,101 (66-1-34 65.84%),94 (0.93),←,
25,"Ronke, Ben",20y 144d,3 (2-0-1 66.67%),9 (3.00),←,
18,"Sinclair, Callum",28y 230d,72 (51-1-20 71.53%),46 (0.64),43 (29-0-14 67.44%),28 (0.65)
40,"Smith, Nick",29y 333d,199 (127-2-70 64.32%),10 (0.05),←,
22,"Towers, Dean",28y 7d,56 (40-0-16 71.43%),31 (0.55),←,
Totals,Totals,25y 70d,2249 (1477-17-755 65.67%),1131 (0.50),,
C,"Longmire, John",47y 131d,181 (122-2-57 67.96%),,←,
