Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
5,"Collins, Andrew",31y 93d,207 (132-1-74 64.01%),37 (0.18),←,
3,"Condon, Anthony",28y 234d,135 (93-0-42 68.89%),46 (0.34),←,
9,"Crawford, Shane",21y 322d,74 (38-1-35 52.03%),61 (0.82),←,
19,"Dunstall, Jason",31y 348d,242 (167-1-74 69.21%),1144 (4.73),←,
34,"Graham, Mark",23y 136d,59 (28-1-30 48.31%),8 (0.14),←,
15,"Harford, Daniel",19y 130d,27 (11-0-16 40.74%),12 (0.44),←,
22,"Hargreaves, Tim",21y 58d,39 (16-1-22 42.31%),55 (1.41),←,
2,"Holland, Nick",21y 364d,32 (12-1-19 39.06%),25 (0.78),←,
17,"Hudson, Paul",26y 7d,129 (77-0-52 59.69%),260 (2.02),←,
1,"Jencke, Ray",30y 124d,183 (118-1-64 64.75%),27 (0.15),←,
11,"Kappler, Darren",31y 186d,159 (52-1-106 33.02%),136 (0.86),13 (7-1-5 57.69%),11 (0.85)
14,"Krummel, Brendan",24y 33d,16 (9-0-7 56.25%),4 (0.25),6 (3-0-3 50.00%),1 (0.17)
24,"Langford, Chris",33y 207d,289 (200-2-87 69.55%),31 (0.11),←,
44,"Platten, John",33y 132d,236 (156-1-79 66.31%),213 (0.90),←,
18,"Pritchard, Darrin",30y 128d,193 (129-1-63 67.10%),92 (0.48),←,
4,"Salmon, Paul",31y 189d,221 (128-3-90 58.60%),512 (2.32),12 (5-1-6 45.83%),3 (0.25)
21,"Stevenson, Shayne",26y 45d,39 (12-1-26 32.05%),33 (0.85),28 (12-1-15 44.64%),24 (0.86)
29,"Tallis, Rayden",21y 48d,42 (19-0-23 45.24%),8 (0.19),←,
25,"Taylor, Jason",27y 308d,87 (40-1-46 46.55%),34 (0.39),80 (39-1-40 49.38%),30 (0.38)
33,"Treleven, Craig",26y 43d,17 (8-1-8 50.00%),7 (0.41),←,
30,"Woods, Tony",27y 25d,65 (28-1-36 43.85%),16 (0.25),34 (12-1-21 36.76%),6 (0.18)
Totals,Totals,27y 29d,2491 (1473-19-999 59.13%),2761 (1.11),,
C,"Judge, Ken",38y 194d,17 (8-1-8 50.00%),,←,
