0,1,2,3,4,5,6
←,"Round: 22 Venue: S.C.G. Date: Sun, 16-Aug-1992 2:10 PM Attendance: 8656","Round: 22 Venue: S.C.G. Date: Sun, 16-Aug-1992 2:10 PM Attendance: 8656","Round: 22 Venue: S.C.G. Date: Sun, 16-Aug-1992 2:10 PM Attendance: 8656","Round: 22 Venue: S.C.G. Date: Sun, 16-Aug-1992 2:10 PM Attendance: 8656","Round: 22 Venue: S.C.G. Date: Sun, 16-Aug-1992 2:10 PM Attendance: 8656",→
←,Sydney,4.2.26,7.5.47,9.7.61,13.10.88,→
←,Melbourne,7.0.42,11.3.69,16.6.102,21.13.139,→
←,Qrt margin,ME by 16,ME by 22,ME by 41,ME by 51,→
←,Qrt scores,ME 42-26,ME 27-21,ME 33-14,ME 37-27,→
←,Field umpires,"David Howlett (118), Mark Westgarth (22)","David Howlett (118), Mark Westgarth (22)","David Howlett (118), Mark Westgarth (22)","David Howlett (118), Mark Westgarth (22)",→
