Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",15,4,6,21,,,,7.0,1.0,4.0,6.0,4.0,1.0,1.0,,11.0,10.0,,,,,,72.0
31,"Fritsch, Bayley",8,3,,8,2,,,2.0,1.0,2.0,,3.0,,2.0,,3.0,5.0,1.0,1.0,,,,78.0
17,"Frost, Sam",9,3,5,14,,,,4.0,7.0,1.0,,4.0,1.0,1.0,,6.0,9.0,,,8.0,,,99.0
36,"Garlett, Jeff",7,1,8,15,1,2.0,,1.0,,2.0,1.0,2.0,2.0,,,10.0,4.0,,,2.0,,2.0,74.0
11,"Gawn, Max",5,2,7,12,,,66.0,,2.0,2.0,3.0,2.0,1.0,1.0,2.0,7.0,6.0,1.0,,6.0,,,86.0
4,"Harmes, James",6,3,17,23,,1.0,,7.0,2.0,1.0,5.0,5.0,1.0,2.0,,13.0,10.0,,,1.0,1.0,,83.0
1,"Hogan, Jesse",6,4,4,10,1,,,4.0,1.0,3.0,,2.0,1.0,1.0,,6.0,5.0,1.0,,2.0,,,86.0
39,"Jetta, Neville",4,3,2,6,,,,7.0,,1.0,,,1.0,,,3.0,5.0,,,6.0,,1.0,80.0
2,"Jones, Nathan",9,3,14,23,,1.0,,7.0,,2.0,6.0,5.0,,1.0,,11.0,15.0,,1.0,1.0,,,82.0
24,"Kennedy Harris, Jay",8,3,8,16,1,1.0,,2.0,1.0,1.0,1.0,1.0,,,,9.0,7.0,,1.0,2.0,,,69.0
6,"Lewis, Jordan",14,3,7,21,2,,,1.0,5.0,3.0,2.0,2.0,1.0,,,8.0,10.0,,,4.0,,,91.0
28,"McDonald, Oscar",4,2,2,6,,,,2.0,2.0,,,1.0,,1.0,,3.0,2.0,,1.0,8.0,,,100.0
25,"McDonald, Tom",6,5,7,13,3,1.0,8.0,5.0,,2.0,1.0,,,,,4.0,8.0,1.0,3.0,1.0,1.0,,89.0
18,"Melksham, Jake",12,4,5,17,2,1.0,,1.0,,5.0,2.0,2.0,2.0,1.0,,9.0,8.0,2.0,2.0,2.0,,1.0,77.0
30,"Neal-Bullen, Alex",15,2,7,22,1,1.0,,12.0,1.0,4.0,3.0,6.0,1.0,3.0,,12.0,12.0,,,2.0,,,76.0
13,"Oliver, Clayton",13,1,18,31,,,,4.0,1.0,3.0,14.0,6.0,1.0,2.0,3.0,25.0,7.0,,,2.0,,1.0,88.0
5,"Petracca, Christian",11,3,10,21,,1.0,,5.0,1.0,8.0,3.0,5.0,1.0,1.0,,12.0,10.0,,,2.0,,4.0,78.0
3,"Salem, Christian",13,1,2,15,,,,6.0,7.0,2.0,2.0,4.0,1.0,2.0,,4.0,6.0,,,6.0,,,86.0
44,"Smith, Joel",9,3,,9,,,,2.0,,2.0,1.0,4.0,,,,1.0,8.0,,,3.0,,,80.0
9,"Spargo, Charlie",2,3,7,9,,,,5.0,,,1.0,3.0,,2.0,,4.0,5.0,,,1.0,,,77.0
12,"Tyson, Dom",9,,11,20,,1.0,,5.0,,2.0,5.0,1.0,,,,13.0,7.0,,,3.0,,2.0,76.0
23,"Vince, Bernie",8,,5,13,,,,,2.0,,1.0,4.0,,1.0,,4.0,7.0,,,1.0,,,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,56,152,345,13,12.0,74.0,89.0,34.0,50.0,57.0,66.0,15.0,22.0,5.0,178.0,166.0,6.0,9.0,63.0,2.0,11.0,
Opposition,Opposition,236,70,135,371,10,17.0,44.0,103.0,31.0,51.0,40.0,37.0,22.0,15.0,1.0,178.0,188.0,7.0,6.0,56.0,1.0,5.0,
