Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Buntine, Matt",3,2,3,6,,,,2.0,,,,2.0,,1.0,,2.0,5.0,,,1.0,,,84.0
18,"Cameron, Jeremy",13,6,6,19,3,4.0,,2.0,,7.0,1.0,2.0,1.0,1.0,,5.0,14.0,1.0,2.0,2.0,,1.0,88.0
3,"Coniglio, Stephen",,,,,,,,,,1.0,,,,,,,,,,,,,5.0
16,"Daniels, Brent",13,8,9,22,1,2.0,,2.0,,7.0,1.0,3.0,1.0,1.0,,7.0,14.0,1.0,1.0,,,1.0,76.0
1,"Davis, Phil",4,3,4,8,,,,3.0,,2.0,,4.0,1.0,4.0,,5.0,3.0,1.0,,2.0,,,88.0
7,"Deledio, Brett",8,6,8,16,,,,1.0,1.0,2.0,2.0,,,,,6.0,10.0,2.0,,1.0,,,87.0
4,"Greene, Toby",22,6,12,34,2,1.0,,6.0,1.0,6.0,7.0,4.0,2.0,1.0,2.0,13.0,20.0,,2.0,,,2.0,89.0
19,"Haynes, Nick",15,11,5,20,,,,3.0,5.0,5.0,,1.0,1.0,,,6.0,13.0,3.0,,9.0,,,86.0
37,"Hill, Bobby",10,1,5,15,3,1.0,,1.0,1.0,2.0,,4.0,2.0,1.0,,4.0,11.0,,,,,,69.0
27,"Himmelberg, Harry",5,4,7,12,,1.0,,1.0,,1.0,,3.0,1.0,2.0,,7.0,5.0,1.0,1.0,3.0,,,93.0
2,"Hopper, Jacob",17,4,16,33,,,,3.0,1.0,6.0,5.0,6.0,1.0,2.0,,15.0,19.0,,,2.0,,,84.0
40,"Kennedy, Adam",9,2,6,15,,,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,7.0,8.0,,,2.0,2.0,1.0,81.0
38,"Lloyd, Daniel",9,1,6,15,,,,,2.0,1.0,3.0,3.0,,1.0,,7.0,10.0,,,2.0,,,84.0
36,"Perryman, Harry",15,6,12,27,,,,2.0,2.0,3.0,1.0,3.0,3.0,,,14.0,13.0,,,,,,86.0
50,"Reid, Sam",3,3,4,7,,,,2.0,1.0,1.0,2.0,,,,,3.0,4.0,,1.0,1.0,,,89.0
23,"Shaw, Heath",13,4,2,15,,,,2.0,6.0,3.0,,7.0,1.0,2.0,,2.0,6.0,,,1.0,,,89.0
26,"Simpson, Dawson",4,1,8,12,,,41.0,1.0,1.0,1.0,8.0,2.0,2.0,1.0,,13.0,2.0,,,2.0,,,85.0
14,"Taranto, Tim",19,4,17,36,,,,4.0,3.0,2.0,7.0,6.0,1.0,1.0,,14.0,20.0,,1.0,4.0,,,87.0
15,"Taylor, Sam",3,4,6,9,,,,2.0,3.0,,,,1.0,,,6.0,3.0,1.0,,7.0,,,88.0
20,"Tomlinson, Adam",14,7,8,22,,,4.0,1.0,5.0,5.0,,3.0,,,,3.0,18.0,,,2.0,,,91.0
6,"Whitfield, Lachie",20,8,13,33,,1.0,,3.0,4.0,3.0,4.0,3.0,,2.0,,7.0,23.0,,,,,,88.0
29,"Williams, Zac",11,4,9,20,,,,2.0,5.0,1.0,,2.0,,,,7.0,12.0,,,3.0,1.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,230,95,166,396,9,13.0,45.0,44.0,45.0,60.0,42.0,59.0,19.0,21.0,2.0,153.0,233.0,10.0,8.0,44.0,3.0,5.0,
Opposition,Opposition,227,84,178,405,13,16.0,33.0,63.0,50.0,59.0,34.0,55.0,21.0,19.0,4.0,129.0,261.0,7.0,11.0,57.0,16.0,9.0,
