Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",11,1,15,26,1,2.0,,3.0,2.0,5.0,2.0,2.0,,1.0,3.0,8.0,19.0,,,1.0,1.0,1.0,96.0
37,"Bennell, Harley",8,4,4,12,1,2.0,,5.0,,2.0,,2.0,1.0,1.0,,4.0,8.0,,1.0,1.0,1.0,2.0,96.0
44,"Bock, Nathan",8,3,3,11,,,,1.0,4.0,2.0,,1.0,,1.0,,3.0,6.0,1.0,,4.0,2.0,,91.0
3,"Brennan, Jared",11,2,12,23,1,,1.0,9.0,1.0,4.0,8.0,6.0,2.0,4.0,,16.0,8.0,,,3.0,,1.0,82.0
23,"Dixon, Charlie",7,4,11,18,2,,,1.0,1.0,,1.0,3.0,,2.0,,12.0,6.0,3.0,3.0,3.0,,2.0,90.0
17,"Fraser, Josh",11,4,6,17,,3.0,23.0,1.0,,3.0,3.0,2.0,2.0,1.0,,8.0,9.0,,1.0,5.0,,,83.0
47 ↓,"Gorringe, Daniel",1,,2,3,,,2.0,,1.0,1.0,,2.0,,,,,3.0,,,1.0,,,53.0
5,"Harbrow, Jarrod",12,2,10,22,,,,1.0,4.0,2.0,,4.0,3.0,3.0,,8.0,11.0,,,2.0,2.0,,86.0
21,"Harris, Daniel",7,2,13,20,,1.0,,5.0,1.0,3.0,4.0,1.0,,1.0,,13.0,6.0,,,1.0,,,73.0
7,"Hunt, Karmichael",4,2,3,7,,,,1.0,2.0,,,2.0,1.0,1.0,,4.0,1.0,1.0,,8.0,,,84.0
34,"Hutchins, Jack",3,3,3,6,,,,1.0,3.0,,,1.0,,,,2.0,4.0,1.0,,2.0,,,95.0
36,"Iles, Sam",8,1,9,17,,1.0,,1.0,1.0,2.0,2.0,1.0,,1.0,,3.0,13.0,,,,,,74.0
32,"Matera, Brandon",13,2,8,21,4,1.0,,,1.0,,2.0,3.0,1.0,1.0,1.0,7.0,14.0,,2.0,1.0,1.0,1.0,94.0
18,"McKenzie, Trent",12,4,6,18,1,,,4.0,2.0,5.0,1.0,2.0,,,,7.0,10.0,,,3.0,,,75.0
35,"Rischitelli, Michael",12,7,19,31,2,,,1.0,,6.0,9.0,2.0,1.0,1.0,2.0,20.0,12.0,1.0,1.0,1.0,,,82.0
8 ↑,"Russell, Luke",4,1,1,5,2,,,,,1.0,,,,,,3.0,2.0,1.0,,,,,36.0
2,"Smith, Zac",6,3,3,9,1,1.0,18.0,1.0,,1.0,2.0,1.0,1.0,,,5.0,4.0,2.0,1.0,,,,86.0
25,"Stanley, Danny",10,3,12,22,,1.0,,4.0,,5.0,2.0,3.0,1.0,2.0,,9.0,13.0,1.0,1.0,1.0,,1.0,79.0
24,"Swallow, David",9,4,12,21,,,,6.0,,6.0,4.0,4.0,,2.0,,13.0,9.0,1.0,,3.0,,,93.0
48,"Tape, Seb",4,2,7,11,,,,2.0,1.0,1.0,2.0,1.0,,1.0,,5.0,5.0,,,,,,88.0
20,"Toy, Josh",9,2,2,11,,,,1.0,5.0,1.0,2.0,3.0,2.0,2.0,,4.0,5.0,,,3.0,,,94.0
4,"Weller, Maverick",6,2,11,17,,,,5.0,2.0,2.0,1.0,3.0,,1.0,,3.0,13.0,,,1.0,,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,58,172,348,15,14.0,44.0,53.0,31.0,52.0,45.0,49.0,15.0,26.0,6.0,157.0,181.0,12.0,10.0,44.0,7.0,8.0,
Opposition,Opposition,209,98,123,332,15,11.0,23.0,70.0,36.0,54.0,26.0,46.0,26.0,15.0,,124.0,199.0,12.0,18.0,34.0,8.0,9.0,
