Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",25y 249d,131 (82-2-47 63.36%),53 (0.40),←,
7,"Cunningham, Harry",20y 295d,31 (23-0-8 74.19%),19 (0.61),←,
23,"Franklin, Lance",27y 240d,204 (126-1-77 62.01%),659 (3.23),22 (17-0-5 77.27%),79 (3.59)
37,"Goodes, Adam",34y 262d,351 (202-5-144 58.26%),439 (1.25),←,
39,"Grundy, Heath",28y 117d,164 (101-2-61 62.20%),23 (0.14),←,
4,"Hannebery, Dan",23y 215d,120 (77-2-41 65.00%),54 (0.45),←,
15,"Jack, Kieren",27y 91d,163 (98-3-62 61.04%),120 (0.74),←,
32,"Jetta, Lewis",25y 146d,103 (68-2-33 66.99%),85 (0.83),←,
12,"Kennedy, Josh",26y 99d,134 (85-2-47 64.18%),80 (0.60),121 (80-2-39 66.94%),76 (0.63)
44,"Lloyd, Jake",21y 7d,21 (18-0-3 85.71%),8 (0.38),←,
9,"Malceski, Nick",30y 43d,176 (116-2-58 66.48%),67 (0.38),←,
21,"McGlynn, Ben",29y 52d,144 (86-2-56 60.42%),165 (1.15),100 (63-2-35 64.00%),137 (1.37)
3,"McVeigh, Jarrad",29y 173d,244 (149-4-91 61.89%),172 (0.70),←,
26,"Parker, Luke",21y 337d,82 (55-1-26 67.68%),60 (0.73),←,
38,"Pyke, Mike",30y 187d,90 (57-1-32 63.89%),44 (0.49),←,
24,"Rampe, Dane",24y 117d,48 (33-1-14 69.79%),4 (0.08),←,
20,"Reid, Sam",22y 274d,76 (53-2-21 71.05%),78 (1.03),←,
25,"Richards, Ted",31y 259d,231 (140-4-87 61.47%),32 (0.14),198 (121-4-73 62.12%),13 (0.07)
16,"Rohan, Gary",23y 112d,43 (25-1-17 59.30%),29 (0.67),←,
2,"Shaw, Rhyce",32y 346d,213 (119-1-93 56.10%),43 (0.20),119 (71-1-47 60.08%),23 (0.19)
40,"Smith, Nick",26y 107d,121 (75-2-44 62.81%),9 (0.07),←,
8,"Tippett, Kurt",27y 142d,130 (72-0-58 55.38%),257 (1.98),26 (19-0-7 73.08%),69 (2.65)
Totals,Totals,26y 309d,3020 (1860-40-1120 61.59%),2500 (0.83),,
C,"Longmire, John",43y 270d,99 (67-2-30 68.69%),,←,
