0,1,2,3,4,5,6
←,"Round: 19 Venue: S.C.G. Date: Sat, 10-Aug-2002 7:10 PM Attendance: 14776","Round: 19 Venue: S.C.G. Date: Sat, 10-Aug-2002 7:10 PM Attendance: 14776","Round: 19 Venue: S.C.G. Date: Sat, 10-Aug-2002 7:10 PM Attendance: 14776","Round: 19 Venue: S.C.G. Date: Sat, 10-Aug-2002 7:10 PM Attendance: 14776","Round: 19 Venue: S.C.G. Date: Sat, 10-Aug-2002 7:10 PM Attendance: 14776",→
←,Kangaroos,4.3.27,10.3.63,14.6.90,15.7.97,→
←,Sydney,5.4.34,6.5.41,12.7.79,22.12.144,→
←,Qrt margin,SY by 7,KA by 22,KA by 11,SY by 47,→
←,Qrt scores,SY 34-27,KA 36-7,SY 38-27,SY 65-7,→
←,Field umpires,"Darren Morris (56), Shane McInerney (121), Darren Goldspink (261)","Darren Morris (56), Shane McInerney (121), Darren Goldspink (261)","Darren Morris (56), Shane McInerney (121), Darren Goldspink (261)","Darren Morris (56), Shane McInerney (121), Darren Goldspink (261)",→
