Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Boyd, Tom",22y 256d,52 (30-0-22 57.69%),47 (0.90),43 (27-0-16 62.79%),39 (0.91)
12,"Cordy, Zaine",21y 190d,36 (21-0-15 58.33%),8 (0.22),←,
9,"Crozier, Hayden",24y 132d,72 (33-0-39 45.83%),44 (0.61),3 (2-0-1 66.67%),
6,"Dahlhaus, Luke",25y 257d,144 (68-0-76 47.22%),109 (0.76),←,
31,"Dale, Bailey",21y 287d,37 (18-0-19 48.65%),31 (0.84),←,
35,"Daniel, Caleb",21y 302d,60 (36-0-24 60.00%),24 (0.40),←,
5,"Dunkley, Josh",21y 116d,31 (19-0-12 61.29%),20 (0.65),←,
44,"English, Tim",20y 268d,9 (4-0-5 44.44%),1 (0.11),←,
26,"Gowers, Billy",21y 329d,7 (3-0-4 42.86%),10 (1.43),←,
22,"Honeychurch, Mitch",23y 64d,28 (14-0-14 50.00%),14 (0.50),←,
7,"Hunter, Lachie",23y 143d,90 (48-0-42 53.33%),47 (0.52),←,
39,"Johannisen, Jason",25y 178d,91 (45-0-46 49.45%),30 (0.33),←,
46,"Jong, Lin",24y 335d,57 (27-0-30 47.37%),29 (0.51),←,
27,"Lipinski, Patrick",19y 292d,4 (2-0-2 50.00%),6 (1.50),←,
11,"Macrae, Jack",23y 275d,106 (55-0-51 51.89%),26 (0.25),←,
16,"McLean, Toby",22y 94d,45 (27-0-18 60.00%),33 (0.73),←,
33,"Naughton, Aaron",18y 156d,7 (3-0-4 42.86%),,←,
20,"Richards, Ed",18y 306d,6 (3-0-3 50.00%),,←,
1,"Suckling, Matt",29y 284d,148 (102-0-46 68.92%),68 (0.46),46 (27-0-19 58.70%),17 (0.37)
3,"Wallis, Mitch",25y 193d,110 (51-0-59 46.36%),52 (0.47),←,
34,"Williams, Bailey",20y 207d,24 (12-0-12 50.00%),2 (0.08),←,
2,"Young, Lewis",19y 136d,8 (5-0-3 62.50%),,←,
Totals,Totals,22y 218d,1172 (626-0-546 53.41%),601 (0.51),,
C,"Beveridge, Luke",47y 255d,78 (47-0-31 60.26%),,←,
