Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",24y 121d,68 (26-0-42 38.24%),54 (0.79),←,
30,"Brown, Leigh",18y 24d,2 (1-0-1 50.00%),,←,
9,"Callaghan, Craig",24y 9d,85 (25-0-60 29.41%),65 (0.76),←,
10,"Cook, Troy",23y 219d,45 (25-0-20 55.56%),11 (0.24),2 (1-0-1 50.00%),
12,"Dodd, Brad",22y 361d,28 (9-0-19 32.14%),13 (0.46),←,
18,"Fewster, Brendon",26y 74d,35 (17-0-18 48.57%),28 (0.80),2 (1-0-1 50.00%),1 (0.50)
2,"Fletcher, Adrian",30y 160d,192 (82-2-108 43.23%),90 (0.47),40 (11-0-29 27.50%),17 (0.43)
35,"Gale, Mark",23y 316d,64 (21-0-43 32.81%),18 (0.28),←,
46,"Grover, Antoni",20y 7d,4 (1-0-3 25.00%),,←,
4,"Hasleby, Paul",18y 280d,2 (1-0-1 50.00%),1 (0.50),←,
11,"Kickett, Dale",31y 319d,149 (60-0-89 40.27%),57 (0.38),103 (37-0-66 35.92%),17 (0.17)
28,"Koops, Steven",21y 238d,18 (5-0-13 27.78%),16 (0.89),←,
20,"Longmuir, Justin",19y 57d,3 (1-0-2 33.33%),1 (0.33),←,
21,"Longmuir, Troy",20y 298d,19 (6-0-13 31.58%),5 (0.26),2 (1-0-1 50.00%),2 (1.00)
8,"McManus, Shaun",24y 38d,60 (19-0-41 31.67%),37 (0.62),←,
16,"Michael, Clem",23y 246d,25 (9-0-16 36.00%),10 (0.40),←,
6,"Modra, Tony",31y 17d,140 (61-1-78 43.93%),520 (3.71),22 (6-0-16 27.27%),80 (3.64)
23,"Parker, Shane",27y 29d,90 (31-0-59 34.44%),6 (0.07),←,
36,"Prescott, Ashley",27y 189d,113 (53-1-59 47.35%),19 (0.17),23 (6-0-17 26.09%),4 (0.17)
15,"Sinclair, Jess",21y 205d,42 (11-0-31 26.19%),22 (0.52),←,
19,"Walker, James",21y 63d,15 (3-0-12 20.00%),1 (0.07),←,
26,"Waterhouse, Clive",25y 269d,66 (23-0-43 34.85%),106 (1.61),←,
Totals,Totals,23y 360d,1265 (490-4-771 38.74%),1080 (0.85),,
C,"Drum, Damian",39y 234d,24 (6-0-18 25.00%),,←,
