0,1,2,3,4,5,6
←,"Round: 18 Venue: Carrara Date: Thu, 17-Sep-2020 7:10 PM Attendance: 724","Round: 18 Venue: Carrara Date: Thu, 17-Sep-2020 7:10 PM Attendance: 724","Round: 18 Venue: Carrara Date: Thu, 17-Sep-2020 7:10 PM Attendance: 724","Round: 18 Venue: Carrara Date: Thu, 17-Sep-2020 7:10 PM Attendance: 724","Round: 18 Venue: Carrara Date: Thu, 17-Sep-2020 7:10 PM Attendance: 724",→
←,North Melbourne,2.4.16,2.6.18,3.10.28,4.10.34,→
←,West Coast,0.0.0,3.1.19,4.4.28,7.7.49,→
←,Qrt margin,NM by 16,WC by 1,Tied,WC by 15,→
←,Qrt scores,NM 16-0,WC 19-2,NM 10-9,WC 21-6,→
←,Field umpires,"Leigh Haussen (64), Brendan Hosking (169), David Harris (145)","Leigh Haussen (64), Brendan Hosking (169), David Harris (145)","Leigh Haussen (64), Brendan Hosking (169), David Harris (145)","Leigh Haussen (64), Brendan Hosking (169), David Harris (145)",→
