Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",9,1,7,16,1,,,5.0,6.0,2.0,3.0,3.0,1.0,1.0,,10.0,6.0,,1.0,3.0,,,100.0
27,"Baird, John",5,2,2,7,,,,1.0,3.0,1.0,,1.0,,,,1.0,5.0,,,3.0,2.0,,73.0
16,"Brown, Leigh",7,6,4,11,,,1.0,2.0,1.0,4.0,2.0,,,,,4.0,8.0,,,6.0,,1.0,92.0
23,"Clayton, Shane",7,4,6,13,,,,1.0,,5.0,1.0,1.0,1.0,,,6.0,8.0,,1.0,,,,70.0
6,"Grant, Shannon",15,4,11,26,1,,,3.0,1.0,5.0,2.0,5.0,,1.0,,11.0,15.0,,1.0,3.0,3.0,2.0,95.0
39,"Harding, Leigh",5,5,,5,3,1.0,,1.0,,1.0,,,,,,,5.0,,4.0,,,1.0,70.0
29,"Harvey, Brent",10,2,3,13,1,1.0,,3.0,2.0,1.0,1.0,,,,,4.0,8.0,,1.0,1.0,3.0,1.0,100.0
21,"Jones, Corey",10,3,1,11,3,2.0,2.0,4.0,,2.0,2.0,1.0,1.0,1.0,,6.0,5.0,,1.0,2.0,,1.0,76.0
34,"King, David",17,6,2,19,,2.0,,3.0,2.0,5.0,1.0,4.0,,1.0,,5.0,13.0,1.0,,3.0,,,91.0
35,"Makepeace, Troy",9,2,3,12,,,,1.0,4.0,1.0,,,,,,2.0,10.0,,,3.0,,,100.0
19,"Motlop, Daniel",14,9,5,19,3,1.0,,4.0,,6.0,,3.0,,1.0,,7.0,12.0,2.0,3.0,2.0,1.0,1.0,95.0
20,"Petrie, Drew",12,8,2,14,2,3.0,7.0,8.0,1.0,2.0,1.0,2.0,1.0,,,9.0,6.0,4.0,2.0,5.0,,1.0,100.0
17,"Porter, Mark",1,1,6,7,,,26.0,4.0,,,4.0,,2.0,,,7.0,,1.0,,4.0,,1.0,53.0
3,"Rawlings, Brady",8,2,4,12,1,,,2.0,,1.0,4.0,,,,,4.0,8.0,,1.0,1.0,,,87.0
30,"Robbins, Ben",6,2,9,15,1,,,2.0,,1.0,3.0,2.0,,1.0,,5.0,10.0,,,,,,60.0
26,"Rocca, Saverio",3,1,,3,2,,1.0,3.0,,,,,1.0,,,3.0,,1.0,1.0,2.0,,,69.0
7,"Simpson, Adam",18,7,9,27,,,4.0,2.0,3.0,7.0,4.0,6.0,1.0,2.0,1.0,9.0,17.0,2.0,,2.0,6.0,,100.0
9,"Sinclair, Jess",4,2,7,11,,,,1.0,,2.0,,2.0,,,,2.0,10.0,,,1.0,,2.0,81.0
10,"Stevens, Anthony",16,8,3,19,1,,,5.0,1.0,4.0,3.0,4.0,1.0,2.0,,10.0,10.0,,1.0,3.0,,1.0,81.0
40,"Teague, David",,,,,,,,,,,,,,,,,,,,1.0,,,33.0
36,"Watt, Shannon",3,2,4,7,,,,1.0,,,,1.0,,,,2.0,5.0,,,6.0,,,100.0
8,"Wells, Daniel",7,4,8,15,,1.0,2.0,4.0,1.0,1.0,1.0,,1.0,,,9.0,6.0,1.0,,2.0,2.0,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,81,96,282,19,13.0,43.0,60.0,25.0,51.0,32.0,35.0,10.0,10.0,1.0,116.0,167.0,12.0,17.0,53.0,17.0,12.0,
Opposition,Opposition,183,96,130,313,21,6.0,28.0,30.0,27.0,52.0,45.0,29.0,10.0,10.0,5.0,123.0,191.0,12.0,18.0,31.0,11.0,15.0,
