West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",7,1.0,7.0,14,,,,1.0,,1.0,3.0,1.0,,,,7.0,6.0,,,,,,
46,"Carroll, Trent",10,3.0,2.0,12,,,,1.0,5.0,2.0,,1.0,4.0,1.0,,4.0,6.0,1.0,,,,,
15,"Chambers, Callum",8,3.0,,8,,,,,2.0,2.0,1.0,1.0,,,,3.0,5.0,,1.0,,2.0,,
22,"Collica, Michael",4,3.0,4.0,8,,,,1.0,,1.0,,2.0,1.0,1.0,,4.0,5.0,,,1.0,,,
9,"Cousins, Ben",14,1.0,13.0,27,,,,,2.0,2.0,8.0,2.0,3.0,,,13.0,15.0,,,4.0,,,
20,"Cox, Dean",6,4.0,5.0,11,,,9.0,2.0,1.0,1.0,,1.0,2.0,2.0,,3.0,9.0,,,1.0,,,
14,"Cummings, Scott",1,1.0,,1,,1.0,,,,,,,,,,,1.0,,1.0,,,,
7,"Fletcher, Chad",10,2.0,4.0,14,1.0,,,3.0,,1.0,5.0,2.0,2.0,1.0,,9.0,5.0,,,,,,
1,"Gardiner, Michael",8,4.0,2.0,10,1.0,,10.0,,1.0,,,1.0,1.0,,,3.0,7.0,,1.0,1.0,,,
12,"Harding, Greg",2,,1.0,3,,,,,,1.0,1.0,,,,,3.0,,,,,,,
27,"Jakovich, Glen",10,4.0,4.0,14,,,2.0,,3.0,,1.0,,,,,3.0,10.0,,,,,,
2,"Kemp, Dean",4,1.0,3.0,7,,,,1.0,,2.0,1.0,,,,,4.0,3.0,,,,,,
34,"Kerr, Daniel",5,1.0,4.0,9,,,,5.0,,2.0,1.0,2.0,,,,4.0,6.0,,,1.0,,,
30,"Matera, Peter",15,3.0,5.0,20,,,,3.0,5.0,6.0,2.0,,1.0,,,9.0,11.0,,,1.0,1.0,,
33,"Matera, Phillip",11,5.0,4.0,15,4.0,2.0,,3.0,,2.0,,2.0,3.0,1.0,,10.0,5.0,1.0,3.0,1.0,,,
21,"Merenda, Mark",3,1.0,,3,1.0,,,,,1.0,,1.0,,,,2.0,1.0,,,,,,
5,"Morrison, Chad",9,4.0,6.0,15,2.0,,,3.0,2.0,2.0,1.0,1.0,1.0,,,4.0,11.0,,1.0,2.0,1.0,,
16,"Prior, Michael",13,6.0,6.0,19,,,,1.0,3.0,1.0,3.0,2.0,2.0,2.0,,13.0,6.0,2.0,,,,,
8,"Taylor, Richard",12,3.0,4.0,16,,,,4.0,2.0,2.0,3.0,,3.0,1.0,,6.0,11.0,,,1.0,1.0,,
37,"Williams, Andrew",13,13.0,5.0,18,,,,1.0,,6.0,,2.0,,2.0,,8.0,9.0,5.0,,,,,
40,"Wilson, Troy",7,6.0,,7,2.0,1.0,,,,3.0,1.0,3.0,1.0,1.0,,1.0,5.0,1.0,3.0,,,,
44,"Wirrpanda, David",10,3.0,1.0,11,,,,4.0,5.0,,,1.0,2.0,,,4.0,6.0,1.0,,,3.0,,
Totals,Totals,182,72.0,80.0,262,11.0,4.0,21.0,33.0,31.0,38.0,31.0,25.0,26.0,12.0,,117.0,143.0,11.0,10.0,13.0,8.0,,
Opposition,Opposition,208,103.0,132.0,340,17.0,7.0,31.0,28.0,26.0,50.0,35.0,25.0,12.0,26.0,6.0,123.0,215.0,23.0,23.0,17.0,6.0,,
