Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",27y 240d,215 (145-1-69 67.67%),30 (0.14),←,
22,"Breust, Luke",24y 318d,115 (92-0-23 80.00%),224 (1.95),←,
9,"Burgoyne, Shaun",32y 339d,294 (202-1-91 68.88%),244 (0.83),137 (105-1-31 77.01%),73 (0.53)
8,"Duryea, Taylor",24y 154d,62 (49-0-13 79.03%),12 (0.19),←,
12,"Frawley, James",27y 5d,156 (46-1-109 29.81%),24 (0.15),17 (12-0-5 70.59%),6 (0.35)
6,"Gibson, Josh",31y 196d,189 (122-2-65 65.08%),2 (0.01),124 (93-1-30 75.40%),
20,"Hale, David",31y 126d,236 (141-2-93 60.17%),217 (0.92),107 (85-0-22 79.44%),98 (0.92)
40,"Hartung, Billy",20y 244d,27 (20-0-7 74.07%),14 (0.52),←,
10,"Hill, Bradley",22y 78d,74 (59-0-15 79.73%),46 (0.62),←,
15,"Hodge, Luke",31y 102d,270 (160-1-109 59.44%),187 (0.69),←,
17,"Lake, Brian",33y 210d,250 (133-2-115 53.60%),34 (0.14),53 (43-0-10 81.13%),2 (0.04)
3,"Lewis, Jordan",29y 154d,239 (151-1-87 63.39%),133 (0.56),←,
7,"McEvoy, Ben",26y 76d,122 (72-2-48 59.84%),44 (0.36),31 (21-0-10 67.74%),17 (0.55)
5,"Mitchell, Sam",32y 348d,284 (173-1-110 61.09%),67 (0.24),←,
28,"Puopolo, Paul",27y 297d,110 (87-0-23 79.09%),98 (0.89),←,
33,"Rioli, Cyril",26y 73d,156 (108-1-47 69.55%),219 (1.40),←,
2,"Roughead, Jarryd",28y 245d,230 (149-1-80 65.00%),490 (2.13),←,
25,"Schoenmakers, Ryan",24y 321d,94 (60-0-34 63.83%),27 (0.29),←,
26,"Shiels, Liam",24y 149d,123 (92-0-31 74.80%),43 (0.35),←,
16,"Smith, Isaac",26y 269d,110 (88-0-22 80.00%),99 (0.90),←,
24,"Stratton, Ben",26y 208d,116 (83-1-32 71.98%),1 (0.01),←,
4,"Suckling, Matt",27y 62d,101 (74-0-27 73.27%),50 (0.50),←,
Totals,Totals,27y 241d,3573 (2306-17-1250 64.54%),2305 (0.65),,
C,"Clarkson, Alastair",47y 151d,258 (162-1-95 62.98%),,←,
