Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",22y 6d,16 (7-0-9 43.75%),1 (0.06),←,
30,"Fielke, Grantley",29y 145d,36 (13-0-23 36.11%),21 (0.58),20 (9-0-11 45.00%),6 (0.30)
3,"Hart, Darel",27y 219d,17 (8-0-9 47.06%),14 (0.82),←,
35,"Jameson, Rod",21y 41d,17 (8-0-9 47.06%),36 (2.12),←,
2,"Jarman, Andrew",25y 208d,16 (8-0-8 50.00%),6 (0.38),←,
20,"Klug, John",25y 316d,18 (8-0-10 44.44%),25 (1.39),←,
13,"Lee, Scott",28y 66d,20 (9-0-11 45.00%),1 (0.05),←,
18,"Maynard, Rodney",24y 323d,20 (9-0-11 45.00%),7 (0.35),←,
10,"McDermott, Chris",27y 279d,20 (9-0-11 45.00%),9 (0.45),←,
11,"McGuinness, Tony",27y 96d,128 (58-2-68 46.09%),124 (0.97),19 (8-0-11 42.11%),16 (0.84)
23,"McIntyre, Peter",24y 216d,12 (5-0-7 41.67%),17 (1.42),←,
25,"Mickan, Mark",30y 192d,65 (19-0-46 29.23%),28 (0.43),17 (7-0-10 41.18%),2 (0.12)
22,"Murphy, Michael",25y 336d,10 (2-0-8 20.00%),17 (1.70),7 (2-0-5 28.57%),17 (2.43)
24,"Payze, Andrew",24y 350d,3 (1-0-2 33.33%),,←,
52,"Rehn, Shaun",19y 358d,4 (1-0-3 25.00%),3 (0.75),←,
31,"Rowe, Stephen",25y 280d,7 (2-0-5 28.57%),2 (0.29),←,
7,"Smart, Nigel",22y 81d,20 (9-0-11 45.00%),2 (0.10),←,
49,"Tasker, Sean",23y 53d,7 (2-0-5 28.57%),1 (0.14),←,
12,"Tregenza, Simon",20y 154d,15 (7-0-8 46.67%),2 (0.13),←,
50,"Weidemann, Wayne",24y 293d,3 (0-0-3 0.00%),,←,
Totals,Totals,25y 36d,454 (185-2-267 40.75%),316 (0.70),,
C,"Cornes, Graham",43y 132d,20 (9-0-11 45.00%),,←,
