Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Aitken, Ian",5,2,1,6,2,,,,,,,,,,,,,,,,,,
31,"Alvin, Tom",7,3,4,11,,,1.0,,,,,,,5.0,,,,,,,,,
17,"Arceri, Mark",7,2,3,10,1,2.0,,1.0,,,,,5.0,1.0,,,,,,,,,
25,"Athorn, Mark",11,4,11,22,,,,,,,,,2.0,,,,,,,,,,
21,"Bradley, Craig",15,1,9,24,,,,,,,,,2.0,,,,,,,,,,
20,"Brown, Fraser",18,4,10,28,1,,,1.0,,,,,3.0,,,,,,,,,,
40,"Cavedon, Andrew",4,1,3,7,1,,7.0,1.0,,,,,1.0,1.0,,,,,,,,,
34,"De Iulio, Ron",10,3,2,12,3,1.0,,2.0,,,,,,1.0,,,,,,,,,
6,"Dorotich, Jon",2,,1,3,,,,,,,,,,1.0,2.0,,,,,,,,
12,"Gleeson, Adrian",16,,5,21,,1.0,,,,,,,1.0,1.0,,,,,,,,,
13,"Hanna, Mil",5,5,4,9,,,,,,,,,1.0,1.0,,,,,,,,,
33,"Hogg, Matthew",8,,2,10,,,,2.0,,,,,4.0,1.0,,,,,,,,,
4,"Kernahan, Stephen",9,8,6,15,4,3.0,5.0,,,,,,,2.0,,,,,,,,,
44,"Madden, Justin",8,3,5,13,,,16.0,1.0,,,,,4.0,2.0,,,,,,,,,
27,"OSullivan, Luke",11,1,3,14,4,1.0,,,,,,,,2.0,,,,,,,,,
7,"Ratten, Brett",5,1,3,8,,,,3.0,,,,,,,,,,,,,,,
14,"Sexton, Michael",6,3,3,9,,,,,,,,,2.0,4.0,,,,,,,,,
9,"Sholl, Brett",8,1,3,11,1,,,3.0,,,,,,,,,,,,,,,
11,"Spalding, Earl",4,2,6,10,1,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,
45,"Tarczon, Darren",8,1,6,14,,,,1.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,45,90,257,18,13.0,29.0,16.0,,,,,26.0,26.0,2.0,,,,,,,,
Opposition,Opposition,188,65,118,306,17,11.0,11.0,45.0,,,,,26.0,26.0,4.0,,,,,,,,
