Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",29y 4d,240 (134-2-104 56.25%),314 (1.31),48 (10-0-38 20.83%),52 (1.08)
11,"Bennell, Harley",20y 228d,42 (8-0-34 19.05%),46 (1.10),←,
3,"Brennan, Jared",28y 294d,166 (64-3-99 39.46%),95 (0.57),47 (9-0-38 19.15%),20 (0.43)
36,"Broughton, Greg",26y 231d,75 (33-0-42 44.00%),16 (0.21),7 (4-0-3 57.14%),1 (0.14)
30,"Brown, Campbell",29y 263d,194 (81-1-112 42.01%),92 (0.47),35 (6-0-29 17.14%),28 (0.80)
12,"Day, Sam",20y 254d,30 (6-0-24 20.00%),17 (0.57),←,
33,"Hall, Aaron",22y 190d,16 (6-0-10 37.50%),17 (1.06),←,
5,"Harbrow, Jarrod",24y 304d,113 (50-1-62 44.69%),30 (0.27),43 (10-0-33 23.26%),9 (0.21)
34,"Hutchins, Jack",21y 87d,12 (5-0-7 41.67%),1 (0.08),←,
37,"Lonergan, Jesse",18y 185d,3 (2-0-1 66.67%),,←,
19,"Lynch, Tom",20y 199d,34 (7-0-27 20.59%),31 (0.91),←,
32,"Matera, Brandon",21y 68d,37 (9-0-28 24.32%),32 (0.86),←,
17,"May, Steven",21y 128d,24 (6-0-18 25.00%),12 (0.50),←,
18,"McKenzie, Trent",21y 45d,43 (9-0-34 20.93%),18 (0.42),←,
1,"OMeara, Jaeger",19y 84d,8 (4-0-4 50.00%),7 (0.88),←,
10,"Prestia, Dion",20y 218d,38 (6-0-32 15.79%),5 (0.13),←,
8,"Russell, Luke",21y 114d,30 (3-0-27 10.00%),14 (0.47),←,
26,"Shaw, Matt",21y 102d,42 (9-0-33 21.43%),16 (0.38),←,
2,"Smith, Zac",23y 85d,44 (8-0-36 18.18%),27 (0.61),←,
25,"Stanley, Danny",25y 89d,44 (10-0-34 22.73%),23 (0.52),39 (9-0-30 23.08%),23 (0.59)
24,"Swallow, David",20y 180d,41 (9-0-32 21.95%),19 (0.46),←,
16,"Thompson, Rory",22y 67d,21 (5-0-16 23.81%),5 (0.24),←,
Totals,Totals,22y 272d,1297 (474-7-816 36.55%),837 (0.65),,
C,"McKenna, Guy",44y 7d,52 (10-0-42 19.23%),,←,
