Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Dyson, Ricky",2,1,3,5,,,,3.0,,,,,,,,2.0,3.0,,,,,,69.0
31,"Fletcher, Dustin",21,8,5,26,,,,1.0,8.0,,,6.0,2.0,2.0,,7.0,18.0,3.0,,4.0,,,83.0
3,"Gumbleton, Scott",7,8,4,11,2,,,,,1.0,,1.0,1.0,,,3.0,8.0,1.0,1.0,,,,93.0
19,"Hille, David",7,2,8,15,1,,18.0,2.0,,2.0,3.0,1.0,2.0,,,7.0,9.0,,,1.0,,,59.0
27,"Laycock, Jason",5,2,2,7,,1.0,12.0,2.0,,3.0,1.0,3.0,1.0,,,4.0,3.0,1.0,,2.0,,,52.0
18,"Lloyd, Matthew",14,7,,14,5,1.0,,2.0,1.0,3.0,,2.0,2.0,2.0,,5.0,9.0,1.0,2.0,,,,100.0
42,"Lovett-Murray, Nathan",11,5,12,23,,,,1.0,6.0,2.0,,4.0,,2.0,,7.0,15.0,,,2.0,5.0,,93.0
13,"Lovett, Andrew",11,6,6,17,1,,,1.0,1.0,3.0,,,2.0,,,4.0,15.0,,1.0,,1.0,1.0,78.0
25,"Lucas, Scott",18,12,2,20,1,1.0,,2.0,2.0,1.0,,,,,,5.0,15.0,2.0,1.0,2.0,,,100.0
33,"McPhee, Adam",12,8,4,16,,,1.0,3.0,5.0,2.0,,3.0,2.0,3.0,,5.0,14.0,1.0,,5.0,,,100.0
10,"McVeigh, Mark",8,2,7,15,,,,3.0,2.0,3.0,4.0,1.0,1.0,,,7.0,8.0,,,,5.0,2.0,89.0
22,"Michael, Mal",4,2,6,10,,,,1.0,2.0,,1.0,,1.0,,,5.0,4.0,,,6.0,,,100.0
6,"Monfries, Angus",12,7,10,22,1,1.0,,1.0,,4.0,3.0,1.0,3.0,,,11.0,11.0,,,,1.0,1.0,84.0
38,"Nash, Jay",13,3,5,18,,1.0,,4.0,2.0,6.0,1.0,4.0,,1.0,,6.0,13.0,,,1.0,,1.0,80.0
11,"Peverill, Damien",10,5,7,17,,,,2.0,2.0,2.0,,1.0,,,,3.0,13.0,,,,3.0,,66.0
37,"Reimers, Kyle",3,2,4,7,,1.0,,3.0,,2.0,,2.0,,1.0,,2.0,5.0,,,1.0,,1.0,68.0
30,"Ryder, Paddy",5,5,6,11,,,1.0,3.0,3.0,1.0,1.0,3.0,,3.0,,4.0,8.0,,,6.0,,,95.0
20,"Slattery, Henry",4,3,5,9,,1.0,,5.0,,1.0,,4.0,,2.0,,2.0,6.0,,,1.0,1.0,,86.0
24,"Stanton, Brent",12,5,7,19,,,,,4.0,1.0,1.0,2.0,1.0,1.0,,4.0,16.0,,,2.0,2.0,,84.0
4,"Watson, Jobe",6,6,16,22,,,,2.0,,2.0,4.0,1.0,1.0,,,9.0,12.0,,,1.0,3.0,1.0,60.0
12,"Welsh, Andrew",11,6,9,20,,,,1.0,,5.0,3.0,5.0,,1.0,,8.0,12.0,,,1.0,,,83.0
8,"Winderlich, Jason",11,11,13,24,,,,,1.0,3.0,2.0,2.0,,2.0,,4.0,18.0,,,1.0,3.0,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,116,141,348,11,11.0,32.0,42.0,39.0,47.0,24.0,46.0,19.0,20.0,,114.0,235.0,9.0,5.0,36.0,24.0,7.0,
Opposition,Opposition,219,113,180,399,21,14.0,19.0,33.0,31.0,62.0,36.0,46.0,20.0,19.0,6.0,116.0,282.0,8.0,20.0,40.0,25.0,14.0,
