Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
31,"Fletcher, Dustin",33y 66d,290 (178-3-109 61.90%),65 (0.22),←,
19,"Hille, David",27y 40d,139 (64-1-74 46.40%),101 (0.73),←,
7,"Jetta, Leroy",20y 6d,16 (9-0-7 56.25%),8 (0.50),←,
27,"Laycock, Jason",23y 251d,53 (20-0-33 37.74%),31 (0.58),←,
18,"Lloyd, Matthew",30y 87d,245 (144-2-99 59.18%),866 (3.53),←,
36,"Lonergan, Sam",21y 108d,13 (6-0-7 46.15%),7 (0.54),←,
42,"Lovett-Murray, Nathan",25y 237d,78 (27-0-51 34.62%),44 (0.56),←,
13,"Lovett, Andrew",25y 244d,61 (19-1-41 31.97%),69 (1.13),←,
25,"Lucas, Scott",30y 195d,254 (141-2-111 55.91%),446 (1.76),←,
33,"McPhee, Adam",25y 280d,140 (55-0-85 39.29%),69 (0.49),115 (49-0-66 42.61%),60 (0.52)
10,"McVeigh, Mark",27y 168d,174 (87-2-85 50.57%),88 (0.51),←,
6,"Monfries, Angus",21y 175d,65 (21-1-43 33.08%),60 (0.92),←,
17,"Nash, Jay",22y 204d,34 (14-1-19 42.65%),9 (0.26),←,
1,"Neagle, Jay",20y 177d,7 (3-0-4 42.86%),11 (1.57),←,
11,"Peverill, Damien",29y,138 (66-2-70 48.55%),32 (0.23),←,
9,"Ramanauskas, Adam",27y 236d,127 (82-1-44 64.96%),62 (0.49),←,
37,"Reimers, Kyle",19y 184d,15 (6-0-9 40.00%),9 (0.60),←,
30,"Ryder, Paddy",20y 120d,45 (17-1-27 38.89%),8 (0.18),←,
20,"Slattery, Henry",22y 172d,45 (17-1-27 38.89%),6 (0.13),←,
5,"Stanton, Brent",22y 72d,91 (32-1-58 35.71%),55 (0.60),←,
4,"Watson, Jobe",23y 155d,65 (25-1-39 39.23%),23 (0.35),←,
12,"Welsh, Andrew",25y 152d,128 (53-2-73 42.19%),23 (0.18),←,
Totals,Totals,24y 284d,2223 (1086-22-1115 48.85%),2092 (0.94),,
C,"Knights, Matthew",37y 281d,15 (6-0-9 40.00%),,←,
