Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
42,"Bevan, Paul",26y 201d,126 (69-3-54 55.95%),38 (0.30),←,
14,"Bird, Craig",22y 85d,43 (21-1-21 50.00%),14 (0.33),←,
24,"Bolton, Jude",31y 32d,261 (140-4-117 54.41%),132 (0.51),←,
13,"Everitt, Andrejs",22y 34d,40 (24-2-14 62.50%),11 (0.28),4 (2-1-1 62.50%),3 (0.75)
37,"Goodes, Adam",31y 98d,280 (151-4-125 54.64%),318 (1.14),←,
39,"Grundy, Heath",24y 318d,74 (39-1-34 53.38%),18 (0.24),←,
4,"Hannebery, Dan",20y 51d,32 (17-1-14 54.69%),10 (0.31),←,
15,"Jack, Kieren",23y 292d,75 (37-2-36 50.67%),45 (0.60),←,
32,"Jetta, Lewis",21y 347d,24 (13-1-10 56.25%),8 (0.33),←,
34,"Johnson, Alex",19y 45d,2 (1-0-1 50.00%),,←,
12,"Kennedy, Josh",22y 300d,41 (21-1-19 52.44%),16 (0.39),28 (16-1-11 58.93%),12 (0.43)
29,"Mattner, Martin",28y 253d,171 (96-2-73 56.73%),36 (0.21),73 (36-2-35 50.68%),22 (0.30)
21,"McGlynn, Ben",25y 253d,62 (33-1-28 54.03%),59 (0.95),18 (10-1-7 58.33%),31 (1.72)
3,"McVeigh, Jarrad",26y 9d,151 (85-3-63 57.28%),104 (0.69),←,
41,"Mumford, Shane",24y 285d,46 (32-1-13 70.65%),9 (0.20),25 (15-1-9 62.00%),6 (0.24)
5,"OKeefe, Ryan",30y 82d,213 (118-3-92 56.10%),210 (0.99),←,
20,"Reid, Sam",19y 110d,5 (3-1-1 70.00%),2 (0.40),←,
25,"Richards, Ted",28y 95d,137 (75-3-59 55.84%),31 (0.23),104 (56-3-45 55.29%),12 (0.12)
16,"Rohan, Gary",19y 313d,13 (6-1-6 50.00%),9 (0.69),←,
2,"Shaw, Rhyce",29y 182d,143 (71-1-71 50.00%),37 (0.26),49 (23-1-25 47.96%),17 (0.35)
40,"Smith, Nick",22y 308d,33 (14-1-18 43.94%),7 (0.21),←,
18,"White, Jesse",23y 97d,44 (21-2-21 50.00%),48 (1.09),←,
Totals,Totals,24y 272d,2016 (1087-39-890 53.92%),1162 (0.58),,
C,"Longmire, John",40y 106d,4 (2-1-1 62.50%),,←,
