St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",10,4,2,12,1,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,4.0,8.0,,3.0,,1.0,1.0,67.0
15,"Billings, Jack",12,6,11,23,1,,,1.0,3.0,3.0,4.0,1.0,,,,5.0,17.0,,1.0,3.0,,1.0,85.0
16,"Butler, Dan",8,3,5,13,2,1.0,,2.0,,1.0,,3.0,1.0,2.0,1.0,3.0,9.0,,2.0,,4.0,1.0,87.0
2,"Carlisle, Jake",5,4,4,9,,,,1.0,2.0,,,,,,,3.0,4.0,,,3.0,,,97.0
11,"Clark, Hunter",7,4,4,11,,,,3.0,3.0,1.0,,5.0,,4.0,,2.0,9.0,,,,,,86.0
1,"Coffield, Nick",12,9,7,19,,,,1.0,4.0,3.0,,2.0,,,,2.0,15.0,,,2.0,,,86.0
14,"Geary, Jarryn",4,3,2,6,2,,,2.0,,1.0,,5.0,,3.0,,5.0,2.0,2.0,3.0,2.0,,1.0,74.0
4,"Gresham, Jade",7,3,6,13,1,,,3.0,,3.0,4.0,1.0,,1.0,,9.0,3.0,1.0,,2.0,1.0,,77.0
10,"Hannebery, Dan",7,2,6,13,,,,1.0,,3.0,2.0,2.0,1.0,,,4.0,9.0,,,,,,36.0
8,"Hill, Bradley",6,3,2,8,,,,,2.0,2.0,1.0,1.0,,,,3.0,5.0,,,,,,81.0
20,"Howard, Dougal",5,1,2,7,,,,,2.0,,,1.0,1.0,1.0,,3.0,4.0,,,8.0,,,93.0
25,"Kent, Dean",10,8,1,11,1,1.0,,2.0,,1.0,,2.0,,,,4.0,9.0,1.0,4.0,1.0,,,86.0
12,"King, Max",5,2,1,6,2,,,,,1.0,,,1.0,,,6.0,,2.0,2.0,2.0,,1.0,85.0
21,"Long, Ben",7,3,5,12,,,,,,,1.0,2.0,,1.0,,7.0,9.0,2.0,,4.0,,,80.0
13,"Lonie, Jack",10,5,2,12,,,,1.0,,5.0,,3.0,1.0,1.0,,1.0,11.0,,1.0,1.0,,,88.0
43,"Marsh, Jonathon",5,2,5,10,,1.0,,2.0,,2.0,1.0,,1.0,,,1.0,8.0,,1.0,1.0,,1.0,82.0
19,"Marshall, Rowan",15,3,5,20,,,22.0,3.0,,5.0,7.0,,4.0,,2.0,13.0,7.0,2.0,,2.0,,,89.0
28,"Membrey, Tim",7,4,3,10,1,1.0,,1.0,,3.0,,2.0,1.0,1.0,,4.0,5.0,1.0,1.0,,,1.0,92.0
33,"Paton, Ben",9,7,3,12,,,,1.0,1.0,2.0,,1.0,1.0,,,2.0,11.0,1.0,,,,,76.0
6,"Ross, Sebastian",12,3,9,21,,,,3.0,1.0,2.0,1.0,2.0,1.0,1.0,,8.0,12.0,,,,1.0,,86.0
9,"Steele, Jack",11,6,12,23,,,,9.0,,,4.0,3.0,5.0,2.0,3.0,9.0,18.0,,,3.0,,,88.0
44,"Wilkie, Callum",12,5,6,18,,,,,5.0,1.0,1.0,1.0,,1.0,,5.0,10.0,2.0,,1.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,90,103,289,11,7.0,23.0,37.0,25.0,40.0,26.0,38.0,19.0,18.0,6.0,103.0,185.0,14.0,18.0,35.0,7.0,7.0,
Opposition,Opposition,172,84,95,267,8,7.0,25.0,36.0,29.0,33.0,22.0,52.0,18.0,19.0,,100.0,168.0,13.0,10.0,37.0,1.0,5.0,
