Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
16,"Barnard, Paul",30y 212d,151 (100-1-50 66.56%),79 (0.52),140 (97-1-42 69.64%),75 (0.54)
23,"Bolton, Mark",24y 163d,59 (36-1-22 61.86%),27 (0.46),←,
37,"Bullen, Marcus",21y 63d,20 (14-0-6 70.00%),6 (0.30),←,
13,"Cupido, Damian",21y 186d,36 (21-0-15 58.33%),55 (1.53),23 (14-0-9 60.87%),39 (1.70)
39,"Haynes, Ben",22y 78d,12 (8-0-4 66.67%),5 (0.42),7 (5-0-2 71.43%),5 (0.71)
3,"Henneman, Aaron",22y 274d,41 (33-0-8 80.49%),1 (0.02),←,
19,"Hille, David",22y 103d,49 (30-0-19 61.22%),32 (0.65),←,
5,"Hird, James",30y 221d,186 (118-5-63 64.78%),274 (1.47),←,
21,"Jacobs, Danny",23y 80d,81 (54-1-26 67.28%),23 (0.28),←,
14,"Johnson, Jason",25y 231d,110 (78-1-31 71.36%),66 (0.60),←,
1,"Johnson, Mark",25y 113d,110 (81-1-28 74.09%),30 (0.27),←,
18,"Lloyd, Matthew",25y 150d,165 (106-2-57 64.85%),599 (3.63),←,
25,"Lucas, Scott",25y 257d,160 (103-1-56 64.69%),227 (1.42),←,
28,"McGrath, Cory",24y 221d,28 (18-0-10 64.29%),14 (0.50),←,
33,"McPhee, Adam",20y 342d,49 (20-0-29 40.82%),19 (0.39),24 (14-0-10 58.33%),10 (0.42)
10,"McVeigh, Mark",22y 230d,81 (52-1-28 64.81%),36 (0.44),←,
24,"Misiti, Joe",28y 308d,217 (138-4-75 64.52%),89 (0.41),←,
11,"Peverill, Damien",24y 63d,53 (32-1-20 61.32%),12 (0.23),←,
43,"Rioli, Dean",25y 116d,72 (50-1-21 70.14%),81 (1.13),←,
7,"Solomon, Dean",23y 247d,99 (71-0-28 71.72%),33 (0.33),←,
6,"Wellman, Sean",28y 358d,200 (119-3-78 60.25%),34 (0.17),166 (106-2-58 64.46%),25 (0.15)
12,"Welsh, Andrew",20y 214d,37 (20-1-16 55.41%),5 (0.14),←,
Totals,Totals,24y 209d,2016 (1302-24-690 64.58%),1747 (0.87),,
C,"Sheedy, Kevin",55y 263d,545 (352-6-187 65.14%),,←,
