Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",22y 231d,19 (8-0-11 42.11%),4 (0.21),←,
21,"Brown, David",22y 175d,8 (5-0-3 62.50%),6 (0.75),←,
34,"Hart, Ben",17y 257d,1 (0-0-1 0.00%),,←,
3,"Hart, Darel",28y 79d,19 (9-0-10 47.37%),15 (0.79),←,
17,"Hodges, Scott",23y 331d,14 (6-0-8 42.86%),32 (2.29),←,
29,"Ingerson, Anthony",22y 161d,1 (0-0-1 0.00%),,←,
35,"Jameson, Rod",21y 266d,20 (9-0-11 45.00%),51 (2.55),←,
20,"Klug, John",26y 176d,21 (9-0-12 42.86%),28 (1.33),←,
13,"Lee, Scott",28y 291d,23 (10-0-13 43.48%),5 (0.22),←,
27,"Liptak, Matthew",21y 327d,13 (7-0-6 53.85%),18 (1.38),←,
16,"Marshall, David",31y 266d,16 (7-0-9 43.75%),10 (0.63),←,
18,"Maynard, Rodney",25y 183d,23 (10-0-13 43.48%),7 (0.30),←,
10,"McDermott, Chris",28y 139d,22 (10-0-12 45.45%),9 (0.41),←,
11,"McGuinness, Tony",27y 321d,131 (59-2-70 45.80%),127 (0.97),22 (9-0-13 40.91%),19 (0.86)
23,"McIntyre, Peter",25y 76d,14 (5-0-9 35.71%),19 (1.36),←,
1,"Negri, Romano",27y 174d,6 (2-0-4 33.33%),,←,
28,"Smith, Darren",27y 42d,7 (2-0-5 28.57%),10 (1.43),←,
4,"Tasker, Sean",23y 278d,10 (3-0-7 30.00%),1 (0.10),←,
12,"Tregenza, Simon",21y 13d,18 (8-0-10 44.44%),3 (0.17),←,
33,"Weidemann, Wayne",25y 153d,6 (1-0-5 16.67%),1 (0.17),←,
Totals,Totals,24y 361d,392 (170-2-220 43.37%),346 (0.88),,
C,"Cornes, Graham",43y 357d,23 (10-0-13 43.48%),,←,
