Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",27y 35d,168 (96-0-72 57.14%),148 (0.88),45 (12-0-33 26.67%),28 (0.62)
36,"Browne, Andrew",18y 326d,3 (2-0-1 66.67%),1 (0.33),←,
9,"Carr, Matthew",24y 97d,73 (19-1-53 26.71%),24 (0.33),45 (12-0-33 26.67%),22 (0.49)
10,"Cook, Troy",26y 236d,111 (44-0-67 39.64%),43 (0.39),68 (20-0-48 29.41%),32 (0.47)
33,"Farmer, Jeff",25y 285d,140 (61-0-79 43.57%),290 (2.07),22 (9-0-13 40.91%),31 (1.41)
14,"Grover, Antoni",23y 25d,41 (12-0-29 29.27%),4 (0.10),←,
42,"Haddrill, Robert",22y 67d,10 (3-0-7 30.00%),,←,
39,"Haines, Daniel",21y 359d,11 (5-0-6 45.45%),3 (0.27),←,
4,"Hasleby, Paul",21y 297d,65 (19-0-46 29.23%),49 (0.75),←,
43,"Hayden, Roger",22y 117d,7 (3-0-4 42.86%),,←,
11,"Headland, Des",22y 74d,54 (41-0-13 75.93%),53 (0.98),2 (1-0-1 50.00%),1 (0.50)
20,"Longmuir, Justin",22y 74d,58 (16-0-42 27.59%),69 (1.19),←,
21,"Longmuir, Troy",23y 315d,55 (16-0-39 29.09%),20 (0.36),38 (11-0-27 28.95%),17 (0.45)
8,"McManus, Shaun",27y 55d,125 (38-0-87 30.40%),62 (0.50),←,
34,"Medhurst, Paul",21y 115d,22 (9-0-13 40.91%),41 (1.86),←,
29,"Pavlich, Matthew",21y 95d,63 (18-0-45 28.57%),54 (0.86),←,
12,"Polak, Graham",18y 293d,8 (4-0-4 50.00%),,←,
31,"Sandilands, Aaron",20y 120d,2 (1-0-1 50.00%),2 (1.00),←,
3,"Schammer, Byron",17y 288d,2 (1-0-1 50.00%),,←,
2,"Simmonds, Troy",24y 266d,62 (29-0-33 46.77%),21 (0.34),22 (9-0-13 40.91%),14 (0.64)
19,"Walker, James",24y 80d,77 (22-0-55 28.57%),8 (0.10),←,
6,"Woods, Dion",21y 70d,20 (6-0-14 30.00%),4 (0.20),←,
Totals,Totals,22y 251d,1177 (465-1-711 39.51%),896 (0.76),,
C,"Connolly, Chris",40y 11d,25 (11-0-14 44.00%),,24 (10-0-14 41.67%),
