Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",25y 85d,162 (102-2-58 63.58%),213 (1.31),←,
3,"Bartel, Jimmy",25y 246d,151 (100-2-49 66.89%),93 (0.62),←,
17,"Byrnes, Shannon",25y 122d,70 (52-0-18 74.29%),50 (0.71),←,
11,"Corey, Joel",27y 171d,193 (119-2-72 62.18%),58 (0.30),←,
44,"Enright, Corey",27y 327d,169 (103-2-64 61.54%),48 (0.28),←,
25,"Gillies, Tom",19y 153d,4 (2-0-2 50.00%),,←,
2,"Harley, Tom",31y 20d,193 (118-3-72 61.92%),12 (0.06),192 (117-3-72 61.72%),11 (0.06)
26,"Hawkins, Tom",21y 17d,37 (31-0-6 83.78%),47 (1.27),←,
34,"Hogan, Simon",20y 356d,7 (4-0-3 57.14%),5 (0.71),←,
20,"Johnson, Steve",26y 34d,127 (87-2-38 69.29%),248 (1.95),←,
45,"Ling, Cameron",28y 161d,198 (124-3-71 63.38%),112 (0.57),←,
13,"Lonergan, Tom",25y 82d,31 (23-1-7 75.81%),43 (1.39),←,
4,"Mackie, Andrew",25y,100 (77-0-23 77.00%),59 (0.59),←,
39,"Milburn, Darren",32y 114d,251 (146-1-104 58.37%),90 (0.36),←,
21,"Mooney, Cameron",29y 315d,186 (121-1-64 65.32%),238 (1.28),175 (111-1-63 63.71%),236 (1.35)
41,"Mumford, Shane",23y 33d,19 (16-0-3 84.21%),2 (0.11),←,
33,"Rooke, Max",27y 231d,130 (80-2-48 62.31%),55 (0.42),←,
14,"Selwood, Joel",21y 73d,64 (57-0-7 89.06%),21 (0.33),←,
27,"Stokes, Mathew",24y 258d,67 (55-0-12 82.09%),105 (1.57),←,
10,"Tenace, Kane",24y 34d,59 (35-1-23 60.17%),12 (0.20),←,
5,"Varcoe, Travis",21y 119d,52 (46-0-6 88.46%),49 (0.94),←,
40,"Wojcinski, David",28y 323d,148 (93-2-53 63.51%),47 (0.32),←,
Totals,Totals,25y 199d,2418 (1591-24-803 65.80%),1607 (0.66),,
C,"Thompson, Mark",45y 261d,229 (138-3-88 60.92%),,←,
