St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",21y 60d,22 (5-0-17 22.73%),2 (0.09),←,
21,"Beetham, Caydn",19y 132d,24 (4-0-20 16.67%),8 (0.33),←,
22,"Begley, James",20y 364d,19 (4-1-14 23.68%),2 (0.11),←,
11,"Callaghan, Craig",25y 134d,106 (30-0-76 28.30%),89 (0.84),11 (2-0-9 18.18%),20 (1.82)
18,"Cripps, Jason",24y 280d,40 (23-0-17 57.50%),8 (0.20),←,
31,"Elliott, Tim",24y 312d,47 (19-0-28 40.43%),10 (0.21),←,
10,"Everitt, Peter",27y 79d,163 (70-2-91 43.56%),275 (1.69),←,
9,"Gehrig, Fraser",25y 140d,129 (65-1-63 50.78%),160 (1.24),14 (2-0-12 14.29%),1 (0.07)
25,"Hall, Barry",24y 163d,85 (33-1-51 39.41%),136 (1.60),←,
2,"Hamill, Aaron",23y 335d,108 (52-0-56 48.15%),136 (1.26),16 (3-0-13 18.75%),22 (1.38)
8,"Hudghton, Max",24y 322d,96 (39-1-56 41.15%),6 (0.06),←,
5,"Jones, Austinn",24y 296d,135 (56-1-78 41.85%),104 (0.77),←,
36,"Knowles, Brett",23y 69d,39 (10-0-29 25.64%),7 (0.18),←,
24,"Koschitzke, Justin",18y 304d,14 (2-0-12 14.29%),,←,
15,"Lawrence, Steven",25y 63d,86 (40-2-44 47.67%),45 (0.52),5 (0-0-5 0.00%),2 (0.40)
1,"Peckett, Justin",28y 289d,164 (69-1-94 42.38%),22 (0.13),←,
17,"Plapp, Justin",24y 29d,37 (12-0-25 32.43%),27 (0.73),19 (2-0-17 10.53%),5 (0.26)
12,"Riewoldt, Nick",18y 277d,2 (0-0-2 0.00%),,←,
4,"Thompson, Andrew",28y 273d,103 (43-1-59 42.23%),66 (0.64),←,
13,"Voss, Brett",23y 149d,51 (22-1-28 44.12%),21 (0.41),16 (3-0-13 18.75%),10 (0.63)
30,"Wulf, Daniel",21y 63d,3 (0-0-3 0.00%),,←,
20,"Young, Matthew",28y 307d,113 (53-1-59 47.35%),19 (0.17),92 (44-1-47 48.37%),13 (0.14)
Totals,Totals,24y 3d,1586 (651-13-922 41.05%),1143 (0.72),,
C,"Thomas, Grant",43y 157d,1 (0-0-1 0.00%),,←,
