Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Davey, Alwyn",7,3,7,14,2,,,4.0,,2.0,4.0,1.0,2.0,,,8.0,7.0,,2.0,1.0,1.0,1.0,94.0
15,"Dempsey, Courtenay",7,4,12,19,,,,4.0,1.0,3.0,,2.0,1.0,,,5.0,13.0,,,3.0,2.0,,91.0
2,"Dyson, Ricky",15,3,6,21,,,,2.0,5.0,3.0,3.0,1.0,1.0,1.0,,5.0,14.0,1.0,,1.0,1.0,1.0,88.0
31,"Fletcher, Dustin",12,5,6,18,,,,1.0,5.0,1.0,,,2.0,,,6.0,12.0,,,10.0,,,79.0
39,"Hocking, Heath",5,3,11,16,,,,1.0,1.0,,,2.0,1.0,1.0,,10.0,6.0,1.0,,5.0,,,97.0
26,"Hooker, Cale",5,8,10,15,1,,2.0,3.0,1.0,1.0,1.0,4.0,,1.0,,4.0,11.0,1.0,,2.0,,,70.0
18,"Lloyd, Matthew",6,2,3,9,3,2.0,,,,1.0,1.0,1.0,1.0,,,6.0,4.0,1.0,2.0,1.0,,,94.0
14,"Lonergan, Sam",10,4,7,17,2,2.0,,3.0,2.0,3.0,,1.0,2.0,1.0,,9.0,8.0,1.0,2.0,1.0,,,72.0
13,"Lovett, Andrew",14,1,8,22,,,,4.0,4.0,3.0,,2.0,,,,2.0,20.0,,,1.0,2.0,,89.0
25,"Lucas, Scott",13,5,6,19,3,3.0,,4.0,,5.0,,,3.0,,2.0,10.0,9.0,,1.0,1.0,,,97.0
33,"McPhee, Adam",8,5,9,17,,,,3.0,2.0,2.0,,1.0,2.0,,1.0,8.0,10.0,2.0,,2.0,1.0,,67.0
10,"McVeigh, Mark",14,4,8,22,2,,,3.0,,3.0,4.0,5.0,1.0,3.0,,8.0,15.0,,1.0,,,,69.0
6,"Monfries, Angus",12,9,9,21,2,1.0,,3.0,,3.0,,,4.0,,,8.0,14.0,,2.0,3.0,,,86.0
16,"Pears, Tayte",7,4,10,17,,,,1.0,2.0,2.0,,3.0,,3.0,,1.0,16.0,,,4.0,1.0,,93.0
9,"Prismall, Brent",11,7,15,26,,1.0,,2.0,2.0,4.0,1.0,2.0,2.0,,,9.0,17.0,1.0,1.0,,1.0,2.0,64.0
37,"Reimers, Kyle",14,4,6,20,,1.0,,2.0,4.0,3.0,1.0,1.0,1.0,,,5.0,15.0,,,3.0,,,68.0
30,"Ryder, Paddy",7,5,9,16,,,28.0,2.0,,2.0,5.0,,1.0,,,11.0,4.0,2.0,,2.0,,1.0,78.0
21,"Skipworth, Hayden",13,8,8,21,2,,,1.0,,2.0,,1.0,,,,2.0,20.0,,2.0,,1.0,,89.0
5,"Stanton, Brent",13,7,13,26,,,,3.0,1.0,7.0,2.0,4.0,2.0,2.0,,7.0,19.0,,,1.0,2.0,1.0,87.0
4,"Watson, Jobe",12,3,16,28,1,1.0,,8.0,3.0,4.0,4.0,2.0,1.0,,3.0,11.0,16.0,1.0,1.0,2.0,1.0,1.0,84.0
12,"Welsh, Andrew",12,2,13,25,,1.0,,4.0,,3.0,5.0,,,,,12.0,11.0,,,,1.0,2.0,71.0
8,"Winderlich, Jason",7,6,14,21,1,2.0,3.0,3.0,,2.0,4.0,,,,,5.0,15.0,,2.0,,1.0,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,224,102,206,430,19,17.0,33.0,61.0,33.0,59.0,35.0,33.0,27.0,12.0,6.0,152.0,276.0,11.0,16.0,43.0,15.0,9.0,
Opposition,Opposition,180,94,152,332,13,5.0,40.0,60.0,33.0,47.0,32.0,52.0,12.0,27.0,,109.0,218.0,6.0,13.0,46.0,6.0,10.0,
