Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
13,"Baker, Oskar",26y 316d,42 (20-0-22 47.62%),13 (0.31),27 (14-0-13 51.85%),9 (0.33)
29,"Bramble, Lachlan",26y 352d,58 (25-2-31 44.83%),4 (0.07),28 (16-0-12 57.14%),2 (0.07)
31,"Dale, Bailey",28y 258d,159 (87-0-72 54.72%),85 (0.53),←,
10,"Darcy, Sam",21y 261d,32 (17-0-15 53.13%),53 (1.66),←,
42,"Davidson, Sam",23y 114d,4 (2-0-2 50.00%),1 (0.25),←,
26,"Dolan, Josh",18y 146d,4 (2-0-2 50.00%),,←,
44,"English, Tim",27y 239d,135 (74-0-61 54.81%),77 (0.57),←,
27,"Freijah, Joel",19y 143d,17 (11-0-6 64.71%),3 (0.18),←,
12,"Gallagher, Harvey",21y 192d,24 (13-0-11 54.17%),9 (0.38),←,
22,"Harmes, James",29y 183d,165 (88-0-77 53.33%),88 (0.53),13 (6-0-7 46.15%),10 (0.77)
19,"Jones, Liam",34y 41d,202 (80-0-122 39.60%),84 (0.42),107 (50-0-57 46.73%),68 (0.64)
8,"Kennedy, Matthew",28y,122 (58-3-61 48.77%),59 (0.48),4 (2-0-2 50.00%),2 (0.50)
24,"Khamis, Buku",25y 13d,30 (17-0-13 56.67%),7 (0.23),←,
21,"Liberatore, Tom",32y 325d,238 (118-0-120 49.58%),87 (0.37),←,
7,"Lobb, Rory",32y 56d,180 (99-2-79 55.56%),172 (0.96),40 (23-0-17 57.50%),29 (0.73)
30,"McNeil, Lachlan",24y 56d,58 (37-0-21 63.79%),30 (0.52),←,
33,"Naughton, Aaron",25y 127d,147 (81-0-66 55.10%),231 (1.57),←,
18,"ODonnell, James",22y 218d,29 (15-0-14 51.72%),6 (0.21),←,
20,"Richards, Ed",25y 277d,129 (68-0-61 52.71%),37 (0.29),←,
9,"Sanders, Ryley",20y 75d,18 (10-0-8 55.56%),5 (0.28),←,
23,"Vandermeer, Laitham",26y 62d,72 (39-0-33 54.17%),36 (0.50),←,
14,"West, Rhylee",24y 268d,62 (36-0-26 58.06%),49 (0.79),←,
34,"Williams, Bailey",27y 178d,155 (84-0-71 54.19%),38 (0.25),←,
Totals,Totals,25y 281d,2082 (1081-7-994 51.92%),1174 (0.56),,
C,"Beveridge, Luke",54y 226d,234 (132-0-102 56.41%),,←,
