Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bishop, Matthew",6,1,3,9,,,2.0,2.0,3.0,3.0,1.0,1.0,,1.0,,4.0,4.0,,,3.0,4.0,,
23,"Bode, Matthew",8,4,4,12,3,,,4.0,,2.0,2.0,1.0,,1.0,,5.0,8.0,,1.0,1.0,,,
7,"Burgoyne, Peter",7,3,3,10,,1.0,,2.0,4.0,2.0,4.0,1.0,,2.0,,5.0,6.0,1.0,,,1.0,,
35,"Cornes, Chad",5,3,1,6,,1.0,3.0,2.0,,5.0,,,1.0,,,4.0,2.0,2.0,2.0,,,,
28,"Daniels, Stephen",3,1,1,4,,,,1.0,2.0,,,1.0,2.0,,,,2.0,,,,,,
17,"Dew, Stuart",6,4,,6,1,,1.0,1.0,,3.0,,,,1.0,,1.0,4.0,1.0,1.0,1.0,,,
8,"Francis, Fabian",11,2,2,13,,,,2.0,5.0,1.0,,1.0,2.0,1.0,,6.0,6.0,,,,,,
31,"French, Barnaby",7,6,2,9,1,,5.0,,3.0,,,1.0,,,,4.0,5.0,3.0,1.0,1.0,,,
18,"Harwood, Mark",5,4,1,6,3,,1.0,,,1.0,,,,3.0,,3.0,4.0,1.0,2.0,,,,
29,"Kingsley, Adam",8,4,3,11,,,,,1.0,4.0,1.0,2.0,,2.0,,3.0,8.0,,,1.0,1.0,,
9,"Lyle, Brayden",10,1,4,14,,,,2.0,6.0,3.0,4.0,2.0,1.0,1.0,,7.0,9.0,,,2.0,1.0,,
33,"Mead, Darren",1,1,1,2,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,
3,"Montgomery, Brett",5,3,8,13,,,1.0,,3.0,1.0,,1.0,3.0,1.0,,6.0,8.0,,,2.0,,,
26,"Murray, Derek",4,1,,4,,,,2.0,1.0,,,,2.0,2.0,,3.0,2.0,,,2.0,1.0,,
14,"Paxman, Stephen",5,2,2,7,,,,,4.0,1.0,4.0,3.0,3.0,1.0,,5.0,3.0,,,4.0,,,
27,"Poulton, Jared",5,,2,7,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,6.0,4.0,,,,,,
2,"Primus, Matthew",5,1,6,11,,2.0,14.0,3.0,,2.0,6.0,,,4.0,,8.0,2.0,,,,,,
6,"Schofield, Jarrad",7,1,2,9,,,,1.0,,2.0,3.0,1.0,1.0,,,5.0,3.0,,,1.0,,,
24,"Stevens, Michael",7,,,7,,,,,,4.0,,1.0,,1.0,,2.0,5.0,,,1.0,1.0,,
36,"Stevens, Nick",11,2,11,22,1,1.0,,1.0,2.0,1.0,3.0,3.0,3.0,1.0,,12.0,10.0,,,1.0,,,
16,"Tredrea, Warren",9,4,4,13,2,,,2.0,1.0,4.0,,1.0,1.0,1.0,,9.0,4.0,2.0,2.0,,,,
15,"Wilson, Michael",11,1,3,14,1,,,2.0,1.0,2.0,6.0,2.0,3.0,3.0,,9.0,6.0,,,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,146,49,63,209,12,6.0,28.0,28.0,38.0,42.0,35.0,24.0,24.0,27.0,,108.0,106.0,10.0,9.0,23.0,9.0,,
Opposition,Opposition,233,102,172,405,26,13.0,39.0,34.0,25.0,73.0,45.0,43.0,27.0,24.0,6.0,145.0,266.0,13.0,27.0,44.0,2.0,,
