St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",23y 216d,63 (24-1-38 38.89%),27 (0.43),←,
26,"Battle, Josh",20y 252d,15 (6-0-9 40.00%),8 (0.53),←,
15,"Billings, Jack",23y 266d,93 (33-1-59 36.02%),70 (0.75),←,
22,"Brown, Nathan",30y 145d,173 (93-2-78 54.34%),7 (0.04),43 (17-1-25 40.70%),
27,"Bruce, Josh",26y 337d,99 (37-1-61 37.88%),145 (1.46),85 (36-1-48 42.94%),142 (1.67)
7,"Dunstan, Luke",24y 102d,89 (33-2-54 38.20%),42 (0.47),←,
4,"Gresham, Jade",21y 260d,70 (29-1-40 42.14%),83 (1.19),←,
25,"Kent, Dean",25y 76d,71 (24-0-47 33.80%),73 (1.03),8 (4-0-4 50.00%),10 (1.25)
21,"Long, Ben",21y 263d,20 (6-1-13 32.50%),12 (0.60),←,
19,"Marshall, Rowan",23y 168d,19 (4-0-15 21.05%),9 (0.47),←,
36,"McKenzie, Daniel",22y 359d,41 (16-0-25 39.02%),3 (0.07),←,
28,"Membrey, Tim",24y 350d,78 (34-2-42 44.87%),139 (1.78),77 (33-2-42 44.16%),139 (1.81)
16,"Newnes, Jack",26y 76d,143 (50-2-91 35.66%),51 (0.36),←,
34,"Parker, Matthew",23y 106d,8 (4-0-4 50.00%),9 (1.13),←,
33,"Paton, Ben",20y 204d,8 (2-0-6 25.00%),4 (0.50),←,
30,"Phillips, Ed",21y 43d,8 (1-0-7 12.50%),,←,
6,"Ross, Sebastian",26y 4d,110 (38-2-70 35.45%),17 (0.15),←,
5,"Savage, Shane",28y 126d,149 (72-2-75 48.99%),61 (0.41),93 (31-2-60 34.41%),24 (0.26)
35,"Sinclair, Jack",24y 88d,72 (27-1-44 38.19%),40 (0.56),←,
9,"Steele, Jack",23y 149d,66 (25-1-40 38.64%),24 (0.36),49 (17-1-31 35.71%),15 (0.31)
29,"Webster, Jimmy",25y 317d,93 (31-1-61 33.87%),3 (0.03),←,
44,"Wilkie, Callum",23y 62d,8 (4-0-4 50.00%),,←,
Totals,Totals,24y 64d,1496 (593-20-883 39.64%),827 (0.55),,
C,"Richardson, Alan",53y 359d,119 (41-2-76 35.29%),,118 (41-2-75 35.59%),
